data-time,wind,dir,slp,t2,rh2,td2
20181019-13,0.52,181.0,1023.3,280.15,73.0,275.66
20181019-14,1.53,351.0,1023.8,278.95,84.0,276.46
20181019-15,1.66,4.0,1023.8,279.15,83.0,276.49
20181019-16,1.2,27.0,1023.7,278.55,83.0,275.9
20181019-17,1.3,9.0,1023.8,277.05,86.0,274.93
20181019-18,1.64,355.0,1023.7,277.45,84.0,274.99
20181019-19,0.86,349.0,1023.3,278.25,79.0,274.92
20181019-20,1.32,358.0,1022.9,277.15,82.0,274.36
20181019-21,1.9,349.0,1022.9,278.05,79.0,274.72
20181019-22,1.4,352.0,1022.9,278.55,77.0,274.85
20181019-23,1.46,339.0,1023.2,277.05,83.0,274.43
20181020-0,1.59,7.0,1023.8,279.95,73.0,275.46
20181020-1,1.51,22.0,1024.0,281.95,63.0,275.32
20181020-2,1.4,51.0,1023.6,285.05,48.0,274.44
20181020-3,1.05,39.0,1023.1,286.75,45.0,275.11
20181020-4,1.53,71.0,1022.3,288.25,40.0,274.83
20181020-5,2.63,171.0,1021.3,290.55,34.0,274.64
20181020-6,3.01,184.0,1020.3,290.55,33.0,274.22
20181020-7,2.0,185.0,1020.0,290.85,32.0,274.06
20181020-8,2.06,191.0,1019.6,290.35,31.0,273.18
20181020-9,1.39,194.0,1019.4,288.65,36.0,273.73
20181020-10,3.48,172.0,1019.6,288.45,36.0,273.55
20181020-11,1.85,173.0,1019.8,286.35,46.0,275.05
20181020-12,0.64,35.0,1020.0,283.05,65.0,276.81
20181020-13,1.44,355.0,1020.3,281.05,79.0,277.65
20181020-14,1.41,4.0,1020.5,280.45,81.0,277.42
20181020-15,1.06,25.0,1020.2,279.25,86.0,277.09
20181020-16,1.09,17.0,1020.1,280.25,82.0,277.4
20181020-17,1.58,45.0,1019.9,281.35,76.0,277.39
20181020-18,1.19,13.0,1019.7,278.35,88.0,276.53
20181020-19,1.79,2.0,1019.5,281.25,76.0,277.29
20181020-20,1.69,3.0,1019.1,281.25,76.0,277.29
20181020-21,1.14,352.0,1018.9,281.15,77.0,277.38
20181020-22,1.53,343.0,1018.6,281.45,77.0,277.67
20181020-23,1.33,351.0,1018.7,281.55,77.0,277.77
20181021-0,1.48,26.0,1019.4,282.75,72.0,277.98
20181021-1,1.89,358.0,1019.6,283.95,68.0,278.32
20181021-2,1.55,40.0,1019.4,284.85,63.0,278.09
20181021-3,0.95,49.0,1018.9,286.75,56.0,278.2
20181021-4,0.99,59.0,1018.0,287.55,54.0,278.43
20181021-5,2.19,127.0,1016.7,288.15,52.0,278.45
20181021-6,1.68,164.0,1015.9,289.35,48.0,278.42
20181021-7,2.85,140.0,1015.5,289.45,45.0,277.59
20181021-8,3.64,170.0,1015.5,288.95,48.0,278.05
20181021-9,1.79,193.0,1015.4,287.25,58.0,279.18
20181021-10,1.8,178.0,1015.5,285.95,62.0,278.9
20181021-11,0.63,93.0,1016.2,283.95,75.0,279.73
20181021-12,0.96,82.0,1016.2,281.65,85.0,279.29
20181021-13,1.36,6.0,1016.1,280.55,88.0,278.7
20181021-14,1.12,15.0,1015.8,281.35,90.0,279.82
20181021-15,1.41,19.0,1015.6,280.55,90.0,279.03
20181021-16,0.68,11.0,1015.2,280.35,88.0,278.51
20181021-17,0.65,311.0,1014.8,279.95,93.0,278.9
20181021-18,0.94,350.0,1014.7,279.35,93.0,278.31
20181021-19,1.43,343.0,1014.3,280.25,88.0,278.41
20181021-20,0.83,325.0,1013.8,278.55,91.0,277.2
20181021-21,0.72,341.0,1013.9,278.05,93.0,277.02
20181021-22,0.7,7.0,1013.8,278.05,93.0,277.02
20181021-23,0.98,345.0,1013.9,277.95,93.0,276.92
20181022-0,2.53,358.0,1014.2,280.75,89.0,279.06
20181022-1,1.68,357.0,1014.4,283.05,80.0,279.78
20181022-2,1.64,23.0,1014.2,285.35,67.0,279.45
20181022-3,0.92,138.0,1013.7,287.95,58.0,279.84
20181022-4,1.49,93.0,1012.6,289.75,50.0,279.38
20181022-5,1.37,170.0,1011.2,291.75,43.0,279.05
20181022-6,1.11,229.0,1010.3,293.05,37.0,278.08
20181022-7,1.98,208.0,1009.9,292.25,41.0,278.82
20181022-8,1.79,196.0,1009.7,290.65,44.0,278.37
20181022-9,2.48,289.0,1011.5,290.35,39.0,276.39
20181022-10,3.18,308.0,1012.8,287.75,36.0,272.92
20181022-11,2.08,276.0,1013.8,285.75,43.0,273.56
20181022-12,2.02,308.0,1013.9,285.35,42.0,272.87
20181022-13,1.78,303.0,1014.5,285.35,39.0,271.85
20181022-14,1.14,316.0,1015.3,282.25,49.0,272.12
20181022-15,1.29,313.0,1015.0,279.25,67.0,273.6
20181022-16,0.28,262.0,1014.8,277.85,74.0,273.62
20181022-17,0.68,242.0,1014.9,278.35,74.0,274.1
20181022-18,0.63,251.0,1015.0,279.65,64.0,273.35
20181022-19,0.66,246.0,1015.0,278.25,69.0,273.04
20181022-20,0.49,234.0,1015.1,277.75,73.0,273.33
20181022-21,0.57,247.0,1015.3,276.35,81.0,273.41
20181022-22,0.92,37.0,1015.4,275.25,85.0,272.99
20181022-23,0.68,283.0,1015.7,276.15,81.0,273.21
20181023-0,0.94,306.0,1016.4,286.75,35.0,271.64
20181023-1,1.27,271.0,1016.8,288.75,28.0,270.38
20181023-2,1.27,270.0,1016.4,290.35,26.0,270.78
20181023-3,1.51,305.0,1015.9,291.95,20.0,268.62
20181023-4,1.95,247.0,1014.9,292.75,17.0,267.14
20181023-5,2.21,228.0,1013.5,293.15,17.0,267.47
20181023-6,4.25,192.0,1012.4,293.15,17.0,267.47
20181023-7,3.41,204.0,1011.8,292.95,17.0,267.31
20181023-8,3.18,200.0,1011.5,292.05,19.0,268.02
20181023-9,2.74,193.0,1011.6,290.15,22.0,268.36
20181023-10,1.94,197.0,1011.6,287.85,28.0,269.59
20181023-11,1.14,179.0,1012.1,283.55,42.0,271.22
20181023-12,1.87,187.0,1012.3,285.65,34.0,270.26
20181023-13,0.49,73.0,1012.4,281.05,57.0,273.08
20181023-14,0.62,54.0,1012.4,279.85,64.0,273.54
20181023-15,1.29,353.0,1012.6,278.15,75.0,274.1
20181023-16,1.4,355.0,1012.7,277.85,79.0,274.53
20181023-17,1.04,49.0,1012.7,277.15,83.0,274.53
20181023-18,1.25,353.0,1012.6,276.85,81.0,273.9
20181023-19,1.05,357.0,1012.4,276.35,81.0,273.41
20181023-20,1.9,356.0,1012.4,275.45,85.0,273.19
20181023-21,0.86,272.0,1012.6,276.75,81.0,273.8
20181023-22,0.93,323.0,1012.9,275.85,83.0,273.25
20181023-23,0.95,336.0,1013.2,276.55,82.0,273.77
20181024-0,2.83,1.0,1013.7,280.95,65.0,274.8
20181024-1,2.15,28.0,1014.0,284.35,50.0,274.36
20181024-2,0.81,73.0,1013.8,287.45,39.0,273.76
20181024-3,1.04,57.0,1013.3,289.55,33.0,273.33
20181024-4,1.52,135.0,1012.8,291.95,24.0,271.08
20181024-5,2.16,157.0,1012.0,293.35,23.0,271.7
20181024-6,2.14,203.0,1011.3,294.25,25.0,273.62
20181024-7,2.89,188.0,1010.9,294.75,23.0,272.9
20181024-8,2.43,187.0,1010.9,293.95,24.0,272.8
20181024-9,1.77,193.0,1011.0,291.55,31.0,274.24
20181024-10,0.76,169.0,1011.3,287.25,43.0,274.93
20181024-11,0.76,78.0,1012.0,285.95,48.0,275.27
20181024-12,0.98,96.0,1012.3,283.85,58.0,275.96
20181024-13,2.02,3.0,1012.7,280.65,78.0,277.08
20181024-14,1.54,7.0,1013.0,281.35,75.0,277.2
20181024-15,1.4,8.0,1013.3,280.25,77.0,276.51
20181024-16,1.42,14.0,1013.2,279.45,82.0,276.61
20181024-17,1.61,8.0,1013.4,279.05,84.0,276.56
20181024-18,1.36,3.0,1013.1,279.05,85.0,276.73
20181024-19,0.82,346.0,1012.5,278.95,85.0,276.63
20181024-20,1.0,341.0,1012.0,279.55,80.0,276.36
20181024-21,1.39,352.0,1012.0,279.25,84.0,276.76
20181024-22,1.54,348.0,1011.7,279.55,82.0,276.71
20181024-23,1.78,6.0,1011.8,281.05,76.0,277.1
20181025-0,0.57,30.0,1011.5,282.95,71.0,277.97
20181025-1,2.38,11.0,1011.8,284.95,59.0,277.25
20181025-2,1.94,4.0,1011.3,285.75,61.0,278.48
20181025-3,1.45,94.0,1010.7,287.65,56.0,279.05
20181025-4,1.95,294.0,1011.1,287.85,55.0,278.98
20181025-5,1.23,133.0,1009.8,288.15,54.0,278.99
20181025-6,1.63,41.0,1009.4,288.15,56.0,279.52
20181025-7,1.79,96.0,1009.0,288.55,57.0,280.15
20181025-8,1.16,118.0,1008.7,287.85,66.0,281.62
20181025-9,0.73,244.0,1008.9,287.05,76.0,282.93
20181025-10,0.76,320.0,1008.8,284.45,85.0,282.04
20181025-11,1.17,321.0,1009.9,282.15,91.0,280.77
20181025-12,2.41,346.0,1010.9,284.05,70.0,278.83
20181025-13,3.99,339.0,1011.8,286.55,25.0,266.95
20181025-14,1.0,297.0,1012.6,284.05,32.0,268.02
20181025-15,2.91,302.0,1013.1,284.95,21.0,263.31
20181025-16,4.11,299.0,1013.2,284.45,16.0,259.45
20181025-17,4.48,311.0,1013.2,283.75,16.0,258.87
20181025-18,2.35,304.0,1013.3,282.55,21.0,261.26
20181025-19,3.03,319.0,1013.2,282.35,19.0,259.83
20181025-20,2.15,288.0,1013.2,281.65,21.0,260.49
20181025-21,0.95,279.0,1013.4,279.85,27.0,262.1
20181025-22,2.61,286.0,1013.6,280.35,25.0,261.56
20181025-23,2.63,302.0,1013.9,280.45,25.0,261.65
20181026-0,2.3,301.0,1014.6,282.05,24.0,262.52
20181026-1,3.58,290.0,1015.4,282.45,22.0,261.76
20181026-2,4.45,283.0,1015.2,283.15,21.0,261.77
20181026-3,5.37,282.0,1015.5,283.75,20.0,261.67
20181026-4,4.72,287.0,1015.5,285.25,19.0,262.29
20181026-5,4.55,304.0,1015.1,285.95,18.0,262.19
20181026-6,3.63,301.0,1014.5,286.15,17.0,261.63
20181026-7,3.92,295.0,1014.8,286.15,17.0,261.63
20181026-8,4.3,302.0,1015.0,285.45,17.0,261.05
20181026-9,3.51,299.0,1015.3,284.55,18.0,261.01
20181026-10,2.12,328.0,1016.0,283.15,20.0,261.16
20181026-11,1.38,328.0,1016.7,281.45,26.0,263.02
20181026-12,1.89,344.0,1017.3,278.75,35.0,264.45
20181026-13,2.43,345.0,1017.4,280.65,25.0,261.82
20181026-14,3.15,345.0,1017.6,281.15,23.0,261.2
20181026-15,2.74,349.0,1018.0,280.65,24.0,261.31
20181026-16,3.63,356.0,1017.9,281.05,23.0,261.12
20181026-17,2.85,353.0,1017.6,280.55,24.0,261.22
20181026-18,1.29,308.0,1017.5,278.65,33.0,263.6
20181026-19,0.84,243.0,1017.2,277.35,41.0,265.23
20181026-20,0.6,271.0,1017.2,274.05,60.0,267.14
20181026-21,1.49,184.0,1017.2,274.25,60.0,267.33
20181026-22,0.52,285.0,1017.5,272.55,68.0,267.9
20181026-23,1.05,240.0,1017.5,274.85,71.0,270.15
20181027-0,0.41,294.0,1018.1,282.45,38.0,268.87
20181027-1,1.24,217.0,1018.1,284.95,26.0,266.07
20181027-2,2.12,234.0,1017.4,286.75,20.0,264.21
20181027-3,2.32,219.0,1016.4,287.55,20.0,264.89
20181027-4,2.95,186.0,1015.0,288.35,20.0,265.57
20181027-5,1.7,256.0,1013.5,290.25,19.0,266.51
20181027-6,2.47,279.0,1012.0,292.85,18.0,267.98
20181027-7,3.37,294.0,1011.5,291.65,19.0,267.69
20181027-8,3.32,291.0,1010.9,291.75,19.0,267.77
20181027-9,1.26,296.0,1010.6,290.15,22.0,268.36
20181027-10,1.39,284.0,1010.6,288.85,24.0,268.4
20181027-11,1.45,294.0,1010.8,288.55,24.0,268.14
20181027-12,2.62,309.0,1010.9,289.15,20.0,266.25
20181027-13,1.68,329.0,1011.3,286.85,25.0,267.21
20181027-14,4.53,345.0,1011.6,287.75,23.0,266.89
20181027-15,2.39,347.0,1011.6,286.25,26.0,267.21
20181027-16,1.08,258.0,1010.9,283.25,35.0,268.49
20181027-17,1.4,267.0,1010.0,284.45,31.0,267.95
20181027-18,3.48,300.0,1009.1,286.15,27.0,267.62
20181027-19,3.3,311.0,1008.3,286.25,27.0,267.71
20181027-20,2.78,303.0,1007.7,286.45,27.0,267.88
20181027-21,2.0,298.0,1007.4,286.35,28.0,268.28
20181027-22,2.53,298.0,1007.4,286.65,28.0,268.54
20181027-23,1.94,306.0,1007.1,286.35,29.0,268.74
20181028-0,1.36,348.0,1007.9,286.95,31.0,270.17
20181028-1,1.53,328.0,1008.1,288.55,28.0,270.21
20181028-2,3.0,306.0,1007.5,290.35,23.0,269.13
20181028-3,3.66,329.0,1007.6,289.55,24.0,269.01
20181028-4,2.65,330.0,1007.2,289.45,27.0,270.5
20181028-5,4.29,310.0,1006.5,289.55,26.0,270.08
20181028-6,2.65,305.0,1006.4,288.85,30.0,271.41
20181028-7,3.79,306.0,1007.0,288.85,30.0,271.41
20181028-8,5.65,350.0,1007.5,288.25,32.0,271.75
20181028-9,5.12,337.0,1008.3,287.65,30.0,270.35
20181028-10,3.49,340.0,1009.5,286.65,32.0,270.33
20181028-11,5.56,339.0,1010.4,286.15,30.0,269.02
20181028-12,10.82,351.0,1010.8,285.55,26.0,266.6
20181028-13,8.62,8.0,1011.5,284.55,27.0,266.22
20181028-14,5.2,17.0,1012.0,283.45,30.0,266.63
20181028-15,4.16,74.0,1012.2,281.15,35.0,266.61
20181028-16,2.96,47.0,1012.3,280.25,36.0,266.17
20181028-17,1.41,36.0,1012.6,278.55,40.0,266.0
20181028-18,2.71,22.0,1013.0,277.85,42.0,266.0
20181028-19,2.92,43.0,1012.9,278.15,41.0,265.96
20181028-20,4.41,32.0,1013.2,280.35,27.0,262.54
20181028-21,5.44,346.0,1013.7,281.35,25.0,262.43
20181028-22,5.17,339.0,1014.3,281.15,22.0,260.64
20181028-23,3.11,320.0,1014.9,280.85,21.0,259.8
20181029-0,3.27,325.0,1016.1,282.45,23.0,262.32
20181029-1,3.41,311.0,1016.3,283.95,22.0,263.05
20181029-2,3.78,322.0,1016.1,285.55,21.0,263.82
20181029-3,3.38,324.0,1016.0,286.85,21.0,264.93
20181029-4,3.65,320.0,1015.8,287.75,21.0,265.7
20181029-5,5.01,341.0,1015.3,288.25,19.0,264.82
20181029-6,4.42,331.0,1014.8,289.05,18.0,264.79
20181029-7,4.73,326.0,1014.8,288.85,19.0,265.33
20181029-8,3.18,327.0,1015.0,288.15,19.0,264.74
20181029-9,2.69,337.0,1015.3,286.75,22.0,265.45
20181029-10,1.05,294.0,1015.7,284.45,28.0,266.61
20181029-11,0.72,317.0,1016.5,281.15,39.0,268.04
20181029-12,1.36,348.0,1017.1,278.85,52.0,269.76
20181029-13,0.43,317.0,1017.8,279.05,52.0,269.95
20181029-14,2.87,7.0,1018.1,279.35,47.0,268.87
20181029-15,1.3,305.0,1018.4,281.55,38.0,268.05
20181029-16,1.14,283.0,1018.4,281.15,39.0,268.04
20181029-17,0.69,289.0,1018.3,280.05,44.0,268.64
20181029-18,1.43,298.0,1018.4,280.75,43.0,268.97
20181029-19,1.17,302.0,1018.2,278.55,51.0,269.22
20181029-20,0.75,335.0,1018.1,275.95,61.0,269.16
20181029-21,0.84,321.0,1018.4,276.55,58.0,269.06
20181029-22,1.86,350.0,1018.8,274.15,71.0,269.47
20181029-23,1.57,352.0,1019.3,276.25,66.0,270.51
20181030-0,0.58,94.0,1019.9,280.35,50.0,270.63
20181030-1,1.44,67.0,1020.2,282.25,43.0,270.35
20181030-2,1.29,302.0,1019.6,287.15,29.0,269.45
20181030-3,2.98,317.0,1019.3,288.45,23.0,267.49
20181030-4,2.33,328.0,1018.8,289.95,22.0,268.19
20181030-5,3.2,358.0,1018.1,290.25,22.0,268.45
20181030-6,2.2,17.0,1017.5,289.75,22.0,268.02
20181030-7,3.25,88.0,1017.7,289.65,22.0,267.93
20181030-8,3.32,82.0,1018.1,289.05,24.0,268.57
20181030-9,1.91,105.0,1018.7,287.25,26.0,268.08
20181030-10,1.47,96.0,1019.5,282.95,38.0,269.32
20181030-11,0.68,1.0,1020.6,281.15,50.0,271.38
20181030-12,0.6,5.0,1021.5,278.45,62.0,271.76
20181030-13,2.0,111.0,1022.1,283.45,36.0,269.05
20181030-14,1.61,93.0,1022.9,278.95,53.0,270.11
20181030-15,1.65,81.0,1022.9,280.25,45.0,269.12
20181030-16,1.53,3.0,1022.8,275.75,70.0,270.83
20181030-17,1.43,350.0,1022.8,274.95,76.0,271.17
20181030-18,0.6,314.0,1022.7,274.65,76.0,270.88
20181030-19,1.31,20.0,1022.6,274.45,80.0,271.38
20181030-20,1.66,356.0,1022.6,276.15,69.0,271.02
20181030-21,1.62,339.0,1022.9,275.55,69.0,270.44
20181030-22,1.31,348.0,1023.1,274.95,72.0,270.44
20181030-23,1.78,358.0,1023.4,275.85,68.0,270.53
20181031-0,3.09,6.0,1024.1,278.75,59.0,271.37
20181031-1,2.81,14.0,1024.2,281.85,43.0,269.98
20181031-2,2.48,19.0,1023.8,283.95,39.0,270.58
20181031-3,1.12,88.0,1023.3,286.25,33.0,270.39
20181031-4,1.77,64.0,1022.6,287.15,30.0,269.9
20181031-5,1.66,350.0,1021.7,288.75,26.0,269.38
20181031-6,1.23,175.0,1021.0,289.55,23.0,268.44
20181031-7,1.42,139.0,1020.8,290.15,23.0,268.95
20181031-8,1.29,116.0,1020.8,289.35,23.0,268.27
20181031-9,1.55,124.0,1020.8,287.85,25.0,268.08
20181031-10,1.06,210.0,1021.3,284.05,41.0,271.35
20181031-11,0.29,344.0,1021.9,280.75,57.0,272.79
20181031-12,0.81,289.0,1022.2,279.05,63.0,272.56
20181031-13,1.51,353.0,1022.6,278.15,74.0,273.91
20181031-14,0.79,354.0,1023.1,278.55,69.0,273.33
20181031-15,1.1,312.0,1023.4,276.45,75.0,272.45
20181031-16,0.62,351.0,1023.6,275.95,79.0,272.67
20181031-17,1.07,329.0,1023.5,276.25,74.0,272.07
20181031-18,0.37,305.0,1023.5,274.85,79.0,271.6
20181031-19,0.67,288.0,1023.4,274.55,84.0,272.14
20181031-20,0.74,307.0,1023.3,273.55,86.0,271.48
20181031-21,1.13,344.0,1023.5,273.95,82.0,271.22
20181031-22,2.07,1.0,1023.8,276.15,69.0,271.02
20181031-23,1.61,326.0,1024.1,277.25,64.0,271.05
20181101-0,2.05,360.0,1024.6,280.15,55.0,271.74
20181101-1,2.78,359.0,1024.9,283.95,39.0,270.58
20181101-2,2.59,14.0,1024.9,286.05,31.0,269.37
20181101-3,1.11,41.0,1024.7,288.45,27.0,269.63
20181101-4,1.7,140.0,1024.0,289.55,22.0,267.85
20181101-5,1.64,159.0,1023.2,290.25,22.0,268.45
20181101-6,1.69,193.0,1022.4,290.85,22.0,268.96
20181101-7,2.47,161.0,1022.1,290.85,24.0,270.13
20181101-8,2.58,181.0,1022.2,289.95,27.0,270.94
20181101-9,1.54,200.0,1022.2,287.75,34.0,272.14
20181101-10,1.46,186.0,1022.4,284.95,43.0,272.82
20181101-11,0.57,75.0,1022.8,281.15,59.0,273.65
20181101-12,0.51,91.0,1022.9,281.05,59.0,273.55
20181101-13,0.71,26.0,1023.1,279.55,68.0,274.09
20181101-14,1.52,358.0,1023.3,278.55,76.0,274.67
20181101-15,0.85,61.0,1023.4,277.55,77.0,273.88
20181101-16,1.36,67.0,1023.2,279.75,69.0,274.48
20181101-17,0.99,57.0,1023.0,277.05,79.0,273.75
20181101-18,1.3,32.0,1023.1,276.55,81.0,273.6
20181101-19,1.24,22.0,1023.0,278.15,73.0,273.72
20181101-20,1.21,346.0,1022.8,276.95,77.0,273.29
20181101-21,1.37,348.0,1022.8,277.25,76.0,273.41
20181101-22,1.12,338.0,1022.8,277.15,78.0,273.67
20181101-23,1.32,350.0,1023.2,276.35,80.0,273.24
20181102-0,1.34,9.0,1023.6,278.65,77.0,274.95
20181102-1,1.18,18.0,1023.8,281.45,64.0,275.06
20181102-2,1.38,94.0,1023.6,283.75,55.0,275.12
20181102-3,1.34,106.0,1023.1,284.95,52.0,275.46
20181102-4,1.36,100.0,1022.4,286.45,48.0,275.74
20181102-5,2.28,139.0,1021.2,287.95,45.0,276.21
20181102-6,1.78,118.0,1020.2,288.65,45.0,276.86
20181102-7,2.41,170.0,1019.9,289.55,44.0,277.36
20181102-8,3.03,172.0,1019.5,288.95,46.0,277.44
20181102-9,1.18,60.0,1019.4,287.25,50.0,277.06
20181102-10,0.8,69.0,1019.6,283.45,66.0,277.41
20181102-11,0.88,26.0,1020.1,281.45,78.0,277.86
20181102-12,1.24,54.0,1020.4,281.55,74.0,277.21
20181102-13,1.0,46.0,1020.4,280.55,79.0,277.16
20181102-14,1.04,23.0,1020.4,281.35,74.0,277.01
20181102-15,0.83,63.0,1020.2,279.25,85.0,276.93
20181102-16,1.02,22.0,1020.0,278.15,87.0,276.17
20181102-17,1.17,8.0,1019.8,278.15,90.0,276.65
20181102-18,0.79,32.0,1019.7,278.25,89.0,276.59
20181102-19,1.13,41.0,1019.5,278.05,87.0,276.07
20181102-20,0.78,17.0,1019.1,276.75,87.0,274.79
20181102-21,0.65,20.0,1019.2,277.15,90.0,275.66
20181102-22,0.52,335.0,1019.4,277.35,88.0,275.54
20181102-23,0.53,34.0,1019.2,277.35,93.0,276.32
20181103-0,0.83,325.0,1019.5,279.25,88.0,277.42
20181103-1,0.96,359.0,1019.7,281.55,76.0,277.59
20181103-2,1.1,31.0,1019.2,283.85,66.0,277.79
20181103-3,1.42,84.0,1018.8,285.45,60.0,277.96
20181103-4,1.7,116.0,1018.0,287.35,55.0,278.51
20181103-5,2.03,130.0,1017.0,288.65,51.0,278.64
20181103-6,3.26,178.0,1016.0,289.75,46.0,278.18
20181103-7,4.42,170.0,1015.7,290.35,43.0,277.77
20181103-8,1.96,191.0,1015.6,289.85,45.0,277.96
20181103-9,1.43,198.0,1015.6,287.85,50.0,277.61
20181103-10,2.65,181.0,1016.0,286.75,52.0,277.15
20181103-11,1.14,352.0,1016.6,282.95,70.0,277.77
20181103-12,1.06,8.0,1017.0,282.15,77.0,278.36
20181103-13,0.67,54.0,1016.8,282.15,75.0,277.98
20181103-14,0.8,143.0,1017.0,282.65,72.0,277.88
20181103-15,1.09,134.0,1017.2,283.95,67.0,278.11
20181103-16,1.92,359.0,1017.4,280.75,82.0,277.89
20181103-17,1.27,24.0,1017.4,281.45,81.0,278.4
20181103-18,1.47,15.0,1017.2,282.65,78.0,279.03
20181103-19,1.36,6.0,1017.2,281.85,80.0,278.61
20181103-20,1.39,20.0,1016.8,282.55,76.0,278.56
20181103-21,0.46,59.0,1017.0,282.55,78.0,278.93
20181103-22,1.11,284.0,1018.0,282.95,77.0,279.13
20181103-23,0.39,285.0,1018.8,282.95,79.0,279.5
20181104-0,0.81,302.0,1019.8,282.65,87.0,280.61
20181104-1,1.59,304.0,1020.8,282.95,86.0,280.74
20181104-2,1.72,323.0,1020.9,282.45,84.0,279.9
20181104-3,1.53,334.0,1021.3,281.95,87.0,279.92
20181104-4,2.18,337.0,1021.2,281.65,84.0,279.12
20181104-5,1.29,350.0,1021.1,281.75,88.0,279.89
20181104-6,2.42,350.0,1021.5,281.55,84.0,279.02
20181104-7,3.35,30.0,1022.0,281.55,78.0,277.96
20181104-8,4.38,26.0,1022.6,281.05,78.0,277.47
20181104-9,2.78,23.0,1023.1,280.95,77.0,277.19
20181104-10,2.06,2.0,1023.9,280.65,79.0,277.26
20181104-11,3.07,30.0,1024.3,281.05,67.0,275.32
20181104-12,3.0,42.0,1024.9,280.95,68.0,275.43
20181104-13,3.41,41.0,1025.3,280.35,70.0,275.26
20181104-14,1.28,360.0,1026.1,279.55,75.0,275.46
20181104-15,2.49,7.0,1026.1,278.15,81.0,275.17
20181104-16,1.53,8.0,1026.2,276.05,86.0,273.94
20181104-17,0.67,348.0,1026.2,276.25,86.0,274.14
20181104-18,0.76,25.0,1026.8,275.05,90.0,273.58
20181104-19,0.92,10.0,1026.4,274.55,90.0,273.09
20181104-20,1.37,359.0,1026.8,273.85,89.0,272.24
20181104-21,2.21,28.0,1026.5,275.95,73.0,271.59
20181104-22,1.24,340.0,1026.8,275.95,73.0,271.59
20181104-23,2.04,1.0,1027.1,275.65,75.0,271.67
20181105-0,1.6,355.0,1027.8,277.15,70.0,272.18
20181105-1,4.35,26.0,1027.9,279.85,58.0,272.18
20181105-2,3.08,53.0,1027.7,281.45,51.0,271.93
20181105-3,1.69,38.0,1027.2,283.15,43.0,271.17
20181105-4,1.8,97.0,1026.8,282.65,42.0,270.4
20181105-5,1.43,237.0,1025.9,283.45,39.0,270.13
20181105-6,1.26,185.0,1025.0,283.75,41.0,271.08
20181105-7,1.51,192.0,1024.6,283.55,42.0,271.22
20181105-8,1.46,206.0,1024.3,283.25,45.0,271.89
20181105-9,0.91,179.0,1024.7,282.05,52.0,272.75
20181105-10,0.6,160.0,1025.3,281.05,58.0,273.32
20181105-11,0.37,29.0,1026.2,279.85,69.0,274.58
20181105-12,0.99,39.0,1026.3,279.65,68.0,274.18
20181105-13,0.98,360.0,1026.8,278.55,73.0,274.11
20181105-14,1.41,3.0,1026.9,278.45,72.0,273.82
20181105-15,1.39,357.0,1027.3,276.55,78.0,273.08
20181105-16,0.63,356.0,1027.2,275.65,83.0,273.06
20181105-17,0.82,17.0,1027.4,275.65,85.0,273.39
20181105-18,1.69,333.0,1027.8,275.55,86.0,273.45
20181105-19,0.27,207.0,1028.2,274.45,87.0,272.52
20181105-20,0.95,357.0,1028.3,273.75,85.0,271.52
20181105-21,0.94,348.0,1028.6,274.45,85.0,272.21
20181105-22,0.97,333.0,1029.1,274.35,84.0,271.95
20181105-23,1.35,349.0,1029.2,274.45,80.0,271.38
20181106-0,2.49,3.0,1029.5,276.55,75.0,272.54
20181106-1,3.64,24.0,1030.1,279.45,46.0,268.67
20181106-2,3.09,29.0,1030.1,281.05,37.0,267.25
20181106-3,4.5,56.0,1029.6,282.25,28.0,264.67
20181106-4,3.48,39.0,1028.9,283.15,25.0,264.0
20181106-5,2.82,48.0,1028.1,283.25,22.0,262.45
20181106-6,1.01,31.0,1027.6,283.65,20.0,261.58
20181106-7,1.88,76.0,1027.2,283.35,21.0,261.94
20181106-8,1.38,41.0,1026.8,282.95,25.0,263.82
20181106-9,0.6,341.0,1026.6,281.25,31.0,265.11
20181106-10,0.4,276.0,1026.8,279.75,44.0,268.36
20181106-11,0.49,302.0,1027.4,277.95,55.0,269.67
20181106-12,0.79,329.0,1027.6,277.25,60.0,270.18
20181106-13,0.37,299.0,1027.7,276.05,65.0,270.11
20181106-14,0.44,324.0,1027.7,274.45,70.0,269.57
20181106-15,0.74,347.0,1027.6,274.75,65.0,268.87
20181106-16,0.45,301.0,1027.2,272.55,77.0,269.38
20181106-17,0.32,293.0,1027.1,272.15,80.0,269.45
20181106-18,0.84,301.0,1027.3,270.85,86.0,269.04
20181106-19,0.65,330.0,1026.7,270.25,87.0,268.58
20181106-20,0.72,357.0,1026.4,270.85,81.0,268.32
20181106-21,0.94,300.0,1026.4,270.35,84.0,268.26
20181106-22,0.75,2.0,1026.2,270.75,80.0,268.08
20181106-23,1.58,347.0,1026.2,272.35,72.0,268.39
20181107-0,2.6,5.0,1026.3,274.85,70.0,269.96
20181107-1,2.92,3.0,1026.2,276.75,63.0,270.36
20181107-2,3.2,19.0,1024.7,279.05,46.0,268.31
20181107-3,1.06,229.0,1024.8,281.45,35.0,266.88
20181107-4,1.19,340.0,1023.8,283.95,28.0,266.17
20181107-5,1.84,148.0,1022.9,283.85,28.0,266.08
20181107-6,2.02,194.0,1021.9,284.25,25.0,264.95
