data-time,wind,dir,slp,t2,rh2,td2
20180718-6,0.6,124.0,1001.2,302.35,80.0,298.63
20180718-7,0.82,147.0,1000.9,302.45,82.0,299.13
20180718-8,0.6,77.0,1000.8,302.55,81.0,299.03
20180718-9,1.04,48.0,1000.6,303.05,80.0,299.31
20180718-10,1.01,85.0,1000.3,303.05,82.0,299.72
20180718-11,1.19,30.0,1000.9,302.35,85.0,299.63
20180718-12,1.09,68.0,1000.8,301.45,90.0,299.69
20180718-13,0.88,354.0,1001.4,301.05,90.0,299.3
20180718-14,1.75,4.0,1001.6,301.25,89.0,299.31
20180718-15,1.48,194.0,1002.0,300.15,97.0,299.64
20180718-16,2.37,141.0,1002.0,299.25,91.0,297.7
20180718-17,1.43,129.0,1001.3,298.35,93.0,297.16
20180718-18,1.13,28.0,1001.8,298.35,93.0,297.16
20180718-19,0.72,355.0,1002.1,298.35,94.0,297.34
20180718-20,0.82,348.0,1002.3,298.25,95.0,297.41
20180718-21,2.15,22.0,1002.5,298.15,93.0,296.96
20180718-22,1.31,16.0,1003.0,298.15,96.0,297.48
20180718-23,1.3,24.0,1002.6,299.45,92.0,298.07
20180719-0,3.16,2.0,1002.8,299.05,95.0,298.2
20180719-1,2.66,296.0,1002.8,299.95,90.0,298.21
20180719-2,2.28,316.0,1002.2,299.65,91.0,298.09
20180719-3,1.46,7.0,1002.3,299.55,94.0,298.53
20180719-4,1.21,2.0,1002.0,300.95,91.0,299.38
20180719-5,1.19,135.0,1001.4,304.05,82.0,300.7
20180719-6,2.65,147.0,1000.8,304.95,80.0,301.16
20180719-7,1.82,135.0,1000.2,305.45,75.0,300.57
20180719-8,4.88,137.0,1000.5,304.05,74.0,298.99
20180719-9,2.15,4.0,999.9,299.75,97.0,299.25
20180719-10,1.32,85.0,1000.3,300.75,94.0,299.72
20180719-11,1.31,97.0,1000.3,300.85,93.0,299.64
20180719-12,1.0,114.0,1000.1,300.95,93.0,299.74
20180719-13,2.43,125.0,1000.1,301.25,91.0,299.68
20180719-14,1.18,99.0,1000.2,301.05,92.0,299.66
20180719-15,2.81,131.0,999.7,301.05,90.0,299.3
20180719-16,2.93,123.0,999.4,301.05,90.0,299.3
20180719-17,2.93,115.0,999.3,300.75,90.0,299.0
20180719-18,3.57,115.0,998.8,300.45,90.0,298.7
20180719-19,2.51,122.0,999.1,299.95,91.0,298.39
20180719-20,2.35,126.0,999.0,299.65,91.0,298.09
20180719-21,1.49,123.0,999.2,299.65,92.0,298.27
20180719-22,2.36,122.0,999.2,299.65,91.0,298.09
20180719-23,2.35,123.0,999.6,299.85,90.0,298.11
20180720-0,1.67,118.0,999.8,300.65,88.0,298.53
20180720-1,2.63,142.0,999.5,301.65,85.0,298.94
20180720-2,2.72,153.0,999.4,302.75,82.0,299.43
20180720-3,2.88,143.0,999.2,303.55,81.0,300.0
20180720-4,2.96,145.0,998.8,304.65,79.0,300.66
20180720-5,3.27,155.0,998.5,306.45,72.0,300.85
20180720-6,4.11,177.0,998.4,307.15,69.0,300.81
20180720-7,4.12,167.0,998.1,307.25,66.0,300.17
20180720-8,3.18,158.0,997.8,307.45,64.0,299.85
20180720-9,2.69,154.0,997.8,306.15,69.0,299.85
20180720-10,1.24,121.0,997.9,304.65,79.0,300.66
20180720-11,1.4,104.0,998.2,304.15,88.0,301.98
20180720-12,2.77,127.0,998.2,304.05,88.0,301.88
20180720-13,2.34,125.0,999.2,303.85,87.0,301.49
20180720-14,2.5,155.0,999.3,303.95,81.0,300.39
20180720-15,3.23,157.0,999.5,304.05,76.0,299.43
20180720-16,1.99,123.0,999.5,303.35,80.0,299.6
20180720-17,1.9,107.0,999.6,302.75,84.0,299.83
20180720-18,1.92,99.0,999.5,302.25,87.0,299.92
20180720-19,2.18,133.0,999.7,301.85,88.0,299.71
20180720-20,2.32,121.0,999.6,301.55,88.0,299.42
20180720-21,1.78,107.0,999.9,301.15,89.0,299.21
20180720-22,2.97,120.0,1000.3,300.95,89.0,299.01
20180720-23,2.58,121.0,1000.7,301.45,87.0,299.13
20180721-0,2.85,131.0,1000.8,302.25,85.0,299.53
20180721-1,2.52,135.0,1000.8,303.05,82.0,299.72
20180721-2,2.59,138.0,1001.0,304.65,77.0,300.23
20180721-3,2.11,154.0,1001.0,306.45,71.0,300.62
20180721-4,2.94,126.0,1000.7,306.15,72.0,300.56
20180721-5,3.8,135.0,1000.3,306.85,69.0,300.53
20180721-6,5.12,158.0,999.8,307.75,63.0,299.87
20180721-7,5.32,164.0,999.7,308.15,60.0,299.44
20180721-8,3.02,158.0,1000.0,307.85,62.0,299.7
20180721-9,3.61,150.0,1000.0,307.45,62.0,299.32
20180721-10,3.44,161.0,999.4,306.75,66.0,299.69
20180721-11,2.52,161.0,999.9,305.85,70.0,299.81
20180721-12,1.23,336.0,1000.3,303.65,68.0,297.22
20180721-13,1.73,335.0,1001.2,302.35,74.0,297.35
20180721-14,1.64,119.0,1001.6,302.65,85.0,299.92
20180721-15,1.4,23.0,1001.8,302.05,80.0,298.33
20180721-16,1.49,128.0,1002.0,302.25,85.0,299.53
20180721-17,1.6,96.0,1001.8,302.15,82.0,298.84
20180721-18,2.09,110.0,1001.7,301.65,84.0,298.75
20180721-19,1.97,116.0,1001.6,301.35,85.0,298.65
20180721-20,1.86,76.0,1002.2,301.15,84.0,298.26
20180721-21,1.24,124.0,1002.7,300.85,86.0,298.35
20180721-22,1.48,99.0,1003.3,300.85,86.0,298.35
20180721-23,0.99,120.0,1004.0,300.85,87.0,298.54
20180722-0,1.7,135.0,1004.1,301.25,86.0,298.74
20180722-1,0.78,117.0,1004.4,302.05,82.0,298.74
20180722-2,3.73,21.0,1004.4,301.45,85.0,298.75
20180722-3,8.34,277.0,1004.8,302.55,67.0,295.92
20180722-4,1.57,209.0,1003.3,303.35,62.0,295.43
20180722-5,6.92,297.0,1003.4,301.95,68.0,295.59
20180722-6,3.31,326.0,1003.1,303.65,62.0,295.72
20180722-7,3.62,335.0,1002.6,303.35,63.0,295.69
20180722-8,3.04,335.0,1002.1,304.85,55.0,294.92
20180722-9,2.02,291.0,1002.4,303.55,66.0,296.64
20180722-10,1.13,351.0,1002.6,303.65,66.0,296.73
20180722-11,0.7,92.0,1002.8,301.85,83.0,298.74
20180722-12,0.76,113.0,1003.1,301.25,85.0,298.55
20180722-13,1.31,25.0,1003.4,300.95,82.0,297.66
20180722-14,1.87,341.0,1003.5,300.25,88.0,298.14
20180722-15,2.31,340.0,1003.4,300.05,90.0,298.31
20180722-16,0.43,78.0,1003.7,300.15,92.0,298.77
20180722-17,0.7,88.0,1003.5,300.15,91.0,298.59
20180722-18,1.86,117.0,1003.6,300.55,89.0,298.62
20180722-19,1.15,75.0,1003.6,300.25,86.0,297.76
20180722-20,1.24,44.0,1003.6,300.15,84.0,297.27
20180722-21,0.67,339.0,1003.8,300.15,87.0,297.85
20180722-22,1.0,14.0,1004.1,300.05,89.0,298.12
20180722-23,1.09,136.0,1004.1,300.75,84.0,297.86
20180723-0,0.98,119.0,1004.0,301.65,76.0,297.1
20180723-1,0.99,125.0,1004.0,303.15,68.0,296.74
20180723-2,1.3,33.0,1004.0,304.15,61.0,295.93
20180723-3,1.0,133.0,1003.7,304.55,65.0,297.34
20180723-4,1.77,116.0,1003.2,305.25,63.0,297.5
20180723-5,1.45,97.0,1002.5,305.65,60.0,297.08
20180723-6,1.48,127.0,1002.1,307.15,56.0,297.36
20180723-7,2.62,157.0,1001.6,306.75,61.0,298.39
20180723-8,2.09,116.0,1000.8,306.25,61.0,297.92
20180723-9,2.4,129.0,1000.4,305.85,63.0,298.07
20180723-10,2.43,128.0,1000.4,304.05,72.0,298.54
20180723-11,3.03,126.0,1000.5,303.75,72.0,298.25
20180723-12,2.01,124.0,1000.9,302.95,74.0,297.93
20180723-13,1.39,105.0,1001.4,302.45,76.0,297.88
20180723-14,2.2,125.0,1001.5,301.95,75.0,297.18
20180723-15,2.01,118.0,1001.4,301.65,74.0,296.67
20180723-16,0.56,167.0,1001.3,298.75,89.0,296.84
20180723-17,1.82,355.0,1000.6,299.05,93.0,297.86
20180723-18,1.59,15.0,999.9,299.45,86.0,296.97
20180723-19,2.62,4.0,999.0,299.25,88.0,297.15
20180723-20,2.81,356.0,998.4,298.85,91.0,297.3
20180723-21,2.37,10.0,997.7,298.35,95.0,297.51
20180723-22,3.1,7.0,997.2,298.45,95.0,297.61
20180723-23,3.19,15.0,996.9,297.95,96.0,297.28
20180724-0,6.18,355.0,996.5,297.25,98.0,296.92
20180724-1,5.66,359.0,995.6,297.05,98.0,296.72
20180724-2,4.78,360.0,995.2,297.25,97.0,296.75
20180724-3,4.6,343.0,994.3,297.45,97.0,296.95
20180724-4,4.79,313.0,994.1,297.75,96.0,297.08
20180724-5,2.55,331.0,993.4,298.25,94.0,297.24
20180724-6,1.96,306.0,993.5,299.25,88.0,297.15
20180724-7,2.8,274.0,993.4,301.25,82.0,297.96
20180724-8,1.78,235.0,993.3,302.85,75.0,298.05
20180724-9,2.34,210.0,993.5,304.55,67.0,297.84
20180724-10,1.85,129.0,993.8,303.15,75.0,298.34
20180724-11,1.82,116.0,994.0,302.95,80.0,299.21
20180724-12,1.34,90.0,994.6,301.75,87.0,299.42
20180724-13,1.76,71.0,995.4,300.95,90.0,299.2
20180724-14,1.96,107.0,996.0,300.55,87.0,298.24
20180724-15,6.61,338.0,996.4,300.25,89.0,298.32
20180724-16,4.08,337.0,996.9,297.85,99.0,297.69
20180724-17,1.52,9.0,996.8,297.75,99.0,297.59
20180724-18,2.97,357.0,996.6,297.85,98.0,297.52
20180724-19,2.45,357.0,997.1,297.75,97.0,297.25
20180724-20,3.92,346.0,997.2,297.75,94.0,296.74
20180724-21,2.87,12.0,997.2,297.95,91.0,296.41
20180724-22,2.17,2.0,997.7,297.65,94.0,296.64
20180724-23,2.65,349.0,997.9,298.15,93.0,296.96
20180725-0,2.59,7.0,998.6,299.15,86.0,296.68
20180725-1,2.33,1.0,998.7,302.15,73.0,296.93
20180725-2,3.04,353.0,999.0,303.65,65.0,296.48
20180725-3,4.21,341.0,998.8,304.85,59.0,296.05
20180725-4,3.34,335.0,998.4,305.25,58.0,296.15
20180725-5,3.84,350.0,998.2,306.15,55.0,296.13
20180725-6,2.3,350.0,998.0,306.15,55.0,296.13
20180725-7,2.14,26.0,997.8,306.95,53.0,296.28
20180725-8,2.86,346.0,997.9,307.05,50.0,295.43
20180725-9,3.08,14.0,997.9,305.75,54.0,295.46
20180725-10,2.18,18.0,997.9,305.95,54.0,295.65
20180725-11,1.76,33.0,998.7,304.55,60.0,296.04
20180725-12,3.17,26.0,999.6,303.75,56.0,294.17
20180725-13,1.78,42.0,1000.3,302.95,56.0,293.42
20180725-14,2.3,354.0,1000.5,299.45,78.0,295.39
20180725-15,1.53,12.0,1000.8,299.65,76.0,295.16
20180725-16,2.78,16.0,1001.0,299.95,71.0,294.36
20180725-17,2.16,330.0,1001.1,297.85,83.0,294.83
20180725-18,1.44,12.0,1001.1,297.95,84.0,295.12
20180725-19,2.38,8.0,1001.2,297.55,84.0,294.72
20180725-20,1.83,348.0,1001.4,296.75,86.0,294.32
20180725-21,1.89,25.0,1001.8,297.35,81.0,293.95
20180725-22,2.18,343.0,1002.4,297.65,82.0,294.44
20180725-23,2.28,346.0,1002.9,300.05,73.0,294.9
20180726-0,3.24,358.0,1003.5,301.25,64.0,293.95
20180726-1,3.39,8.0,1003.5,302.75,57.0,293.52
20180726-2,3.58,19.0,1003.5,303.45,52.0,292.72
20180726-3,2.3,19.0,1003.3,304.55,50.0,293.11
20180726-4,1.82,57.0,1003.1,305.85,48.0,293.67
20180726-5,1.25,336.0,1002.7,307.25,44.0,293.56
20180726-6,1.05,101.0,1002.1,307.55,43.0,293.47
20180726-7,1.28,240.0,1001.3,307.75,42.0,293.28
20180726-8,2.38,131.0,1001.0,306.75,46.0,293.82
20180726-9,2.82,142.0,1000.9,306.45,49.0,294.55
20180726-10,2.13,134.0,1001.4,305.95,51.0,294.73
20180726-11,2.22,120.0,1001.6,304.55,60.0,296.04
20180726-12,1.98,129.0,1002.1,303.15,69.0,296.98
20180726-13,1.53,137.0,1003.1,301.95,75.0,297.18
20180726-14,1.65,110.0,1003.2,301.85,76.0,297.3
20180726-15,1.69,117.0,1003.8,301.25,79.0,297.35
20180726-16,2.09,134.0,1003.8,300.65,88.0,298.53
20180726-17,3.41,161.0,1004.1,300.45,90.0,298.7
20180726-18,2.88,121.0,1004.0,299.45,83.0,296.39
20180726-19,1.87,125.0,1004.4,298.45,82.0,295.22
20180726-20,1.27,89.0,1004.6,298.55,87.0,296.27
20180726-21,0.67,71.0,1005.0,298.55,89.0,296.64
20180726-22,1.06,36.0,1005.4,298.95,88.0,296.85
20180726-23,1.13,44.0,1006.1,299.45,85.0,296.78
20180727-0,0.83,79.0,1006.2,300.75,78.0,296.65
20180727-1,0.63,296.0,1006.2,301.35,73.0,296.16
20180727-2,2.06,359.0,1006.5,301.25,78.0,297.14
20180727-3,0.64,100.0,1006.5,301.75,74.0,296.77
20180727-4,0.68,127.0,1006.1,302.45,71.0,296.77
20180727-5,1.34,116.0,1005.6,303.35,68.0,296.93
20180727-6,1.37,185.0,1005.0,304.15,65.0,296.96
20180727-7,0.77,83.0,1004.4,305.25,56.0,295.58
20180727-8,1.69,122.0,1003.8,305.05,60.0,296.51
20180727-9,1.07,146.0,1003.3,304.65,60.0,296.13
20180727-10,1.4,129.0,1003.2,304.15,67.0,297.45
20180727-11,2.03,151.0,1003.5,302.75,75.0,297.95
20180727-12,1.56,161.0,1004.3,301.65,81.0,298.15
20180727-13,1.58,135.0,1004.8,301.15,82.0,297.86
20180727-14,1.26,118.0,1004.9,300.25,86.0,297.76
20180727-15,1.77,136.0,1005.1,300.75,85.0,298.06
20180727-16,1.44,115.0,1005.0,300.15,88.0,298.04
20180727-17,1.4,130.0,1005.1,299.55,91.0,297.99
20180727-18,2.14,116.0,1004.9,299.85,91.0,298.29
20180727-19,1.39,112.0,1004.8,299.75,91.0,298.19
20180727-20,1.32,110.0,1004.5,299.35,93.0,298.15
20180727-21,0.77,93.0,1004.6,298.85,94.0,297.83
20180727-22,0.6,30.0,1005.0,298.95,94.0,297.93
20180727-23,0.75,99.0,1005.4,300.15,83.0,297.08
20180728-0,1.17,96.0,1005.5,301.75,72.0,296.32
20180728-1,1.16,242.0,1005.5,302.55,68.0,296.16
20180728-2,1.53,147.0,1005.3,303.65,61.0,295.45
20180728-3,1.8,151.0,1004.9,304.75,61.0,296.5
20180728-4,1.68,149.0,1004.6,305.25,59.0,296.43
20180728-5,2.49,155.0,1003.9,306.15,57.0,296.71
20180728-6,1.48,103.0,1003.3,306.75,52.0,295.78
20180728-7,1.85,127.0,1002.9,306.25,56.0,296.52
20180728-8,2.13,126.0,1002.5,306.55,59.0,297.65
20180728-9,2.13,132.0,1002.2,305.45,59.0,296.62
20180728-10,1.51,138.0,1002.0,305.05,64.0,297.56
20180728-11,1.4,138.0,1002.3,303.65,70.0,297.69
20180728-12,1.4,124.0,1002.6,302.25,76.0,297.69
20180728-13,1.82,132.0,1003.3,302.15,79.0,298.22
20180728-14,0.82,130.0,1003.4,301.55,81.0,298.05
20180728-15,0.99,120.0,1003.5,301.15,82.0,297.86
20180728-16,1.16,108.0,1003.3,300.75,86.0,298.25
20180728-17,0.76,45.0,1003.1,300.25,89.0,298.32
20180728-18,0.72,64.0,1002.9,300.25,89.0,298.32
20180728-19,0.76,75.0,1002.6,300.15,90.0,298.41
20180728-20,0.74,67.0,1002.6,299.85,92.0,298.47
20180728-21,0.73,40.0,1002.9,299.25,94.0,298.23
20180728-22,0.97,11.0,1003.0,299.15,94.0,298.13
20180728-23,1.32,47.0,1003.6,300.25,86.0,297.76
20180729-0,1.18,48.0,1003.4,301.55,81.0,298.05
20180729-1,0.86,200.0,1003.4,302.95,74.0,297.93
20180729-2,1.46,319.0,1003.2,304.65,69.0,298.42
20180729-3,0.91,260.0,1003.0,305.05,67.0,298.31
20180729-4,0.83,140.0,1002.5,306.25,59.0,297.37
20180729-5,1.88,129.0,1001.9,306.65,53.0,296.0
20180729-6,2.01,120.0,1001.5,306.85,54.0,296.49
20180729-7,1.34,113.0,1000.9,307.15,51.0,295.84
20180729-8,1.81,139.0,1000.8,306.95,55.0,296.88
20180729-9,1.87,140.0,1000.3,306.65,58.0,297.47
20180729-10,1.44,125.0,1000.2,305.55,65.0,298.29
20180729-11,1.9,125.0,1000.5,304.75,71.0,298.98
20180729-12,1.42,125.0,1001.1,303.15,79.0,299.2
20180729-13,1.48,130.0,1001.9,303.05,77.0,298.68
20180729-14,1.17,135.0,1002.1,302.55,79.0,298.61
20180729-15,1.64,133.0,1002.1,302.15,82.0,298.84
20180729-16,1.14,135.0,1002.0,301.15,87.0,298.83
20180729-17,0.61,40.0,1002.0,301.25,87.0,298.93
20180729-18,1.22,92.0,1001.8,300.85,90.0,299.1
20180729-19,0.71,77.0,1001.9,300.65,91.0,299.08
20180729-20,1.12,36.0,1002.0,300.85,90.0,299.1
20180729-21,1.19,18.0,1002.3,300.25,91.0,298.69
20180729-22,0.8,40.0,1002.3,300.25,90.0,298.5
20180729-23,2.03,343.0,1002.3,301.65,86.0,299.13
20180730-0,1.48,13.0,1002.7,303.05,78.0,298.89
20180730-1,1.15,343.0,1002.9,305.05,70.0,299.04
20180730-2,1.11,321.0,1002.9,306.35,65.0,299.06
20180730-3,1.27,41.0,1002.8,306.55,64.0,298.99
20180730-4,0.86,59.0,1002.2,308.05,58.0,298.78
20180730-5,1.79,146.0,1001.7,308.05,54.0,297.61
20180730-6,1.56,134.0,1001.3,308.55,53.0,297.77
20180730-7,1.62,118.0,1000.8,308.55,59.0,299.54
20180730-8,1.91,145.0,1000.6,308.25,58.0,298.97
20180730-9,2.32,136.0,1000.4,307.55,61.0,299.15
20180730-10,1.86,148.0,1000.4,306.75,67.0,299.94
20180730-11,2.56,144.0,1000.6,305.55,70.0,299.52
20180730-12,2.2,136.0,1001.0,304.85,71.0,299.08
20180730-13,1.17,142.0,1001.8,303.45,78.0,299.28
20180730-14,0.81,140.0,1002.1,303.15,77.0,298.77
20180730-15,1.28,129.0,1002.5,301.95,86.0,299.43
20180730-16,1.4,133.0,1002.5,302.35,80.0,298.63
20180730-17,1.5,154.0,1002.5,302.25,81.0,298.73
20180730-18,0.72,83.0,1002.5,300.75,90.0,299.0
20180730-19,1.55,99.0,1002.4,300.95,88.0,298.83
20180730-20,1.16,75.0,1002.5,300.55,90.0,298.8
20180730-21,0.98,61.0,1002.8,300.55,88.0,298.43
20180730-22,0.91,58.0,1002.9,300.55,90.0,298.8
20180730-23,1.13,1.0,1003.3,302.25,85.0,299.53
20180731-0,0.86,328.0,1003.2,304.25,74.0,299.18
20180731-1,0.85,317.0,1003.4,305.25,68.0,298.75
20180731-2,0.85,111.0,1003.1,306.55,64.0,298.99
20180731-3,1.56,183.0,1002.8,307.35,63.0,299.49
20180731-4,1.17,162.0,1002.4,307.65,59.0,298.69
20180731-5,1.64,184.0,1001.9,309.95,46.0,296.75
20180731-6,2.82,139.0,1001.5,309.15,56.0,299.24
20180731-7,2.65,139.0,1001.0,308.95,57.0,299.34
20180731-8,3.99,162.0,1000.6,309.35,55.0,299.13
20180731-9,4.11,173.0,1000.2,309.25,52.0,298.11
20180731-10,3.7,151.0,1000.1,307.55,61.0,299.15
20180731-11,3.22,150.0,1000.5,306.25,65.0,298.96
20180731-12,2.76,155.0,1001.1,305.05,68.0,298.56
20180731-13,2.32,155.0,1001.8,304.65,68.0,298.18
20180731-14,0.82,128.0,1002.0,303.15,77.0,298.77
20180731-15,1.23,32.0,1002.2,302.15,83.0,299.04
20180731-16,1.24,82.0,1002.3,301.25,86.0,298.74
20180731-17,0.69,40.0,1002.4,301.05,89.0,299.11
20180731-18,0.48,103.0,1002.4,300.75,92.0,299.36
20180731-19,1.4,22.0,1002.8,301.45,87.0,299.13
20180731-20,1.28,6.0,1002.7,300.35,90.0,298.6
20180731-21,1.67,356.0,1003.0,300.55,91.0,298.98
20180731-22,2.0,341.0,1003.3,300.75,90.0,299.0
20180731-23,2.46,335.0,1003.3,302.35,82.0,299.03
20180801-0,1.86,12.0,1003.3,303.65,75.0,298.83
20180801-1,1.84,344.0,1003.3,306.25,66.0,299.21
20180801-2,1.71,15.0,1003.3,306.75,63.0,298.92
20180801-3,0.95,26.0,1003.2,307.85,58.0,298.6
20180801-4,2.52,160.0,1002.9,308.75,53.0,297.96
20180801-5,2.21,145.0,1002.4,309.75,56.0,299.8
20180801-6,2.36,118.0,1002.0,309.05,58.0,299.72
20180801-7,2.3,116.0,1001.5,309.15,53.0,298.33
20180801-8,2.13,143.0,1001.1,309.35,56.0,299.42
20180801-9,1.95,132.0,1000.9,308.25,61.0,299.81
20180801-10,2.33,117.0,1000.9,307.65,64.0,300.04
20180801-11,1.83,121.0,1001.1,306.85,68.0,300.28
20180801-12,3.11,140.0,1001.6,305.75,71.0,299.95
20180801-13,2.49,151.0,1002.4,304.95,75.0,300.08
20180801-14,2.38,147.0,1002.7,304.35,78.0,300.16
20180801-15,1.72,135.0,1002.8,304.05,77.0,299.65
20180801-16,1.2,91.0,1002.9,303.05,85.0,300.32
20180801-17,1.11,112.0,1003.0,302.85,84.0,299.92
20180801-18,1.42,118.0,1003.0,302.65,84.0,299.73
20180801-19,1.35,107.0,1003.3,302.05,86.0,299.53
20180801-20,1.16,113.0,1003.3,301.35,89.0,299.41
20180801-21,1.07,130.0,1003.5,300.75,91.0,299.18
20180801-22,0.89,117.0,1003.5,301.15,92.0,299.76
20180801-23,1.03,72.0,1003.6,302.35,85.0,299.63
20180802-0,1.84,153.0,1004.0,303.55,72.0,298.06
20180802-1,0.9,135.0,1003.9,305.15,68.0,298.65
20180802-2,1.05,131.0,1003.9,306.55,63.0,298.73
20180802-3,2.12,173.0,1003.6,307.25,63.0,299.4
20180802-4,2.23,178.0,1003.2,308.05,56.0,298.21
20180802-5,1.77,118.0,1002.8,308.75,52.0,297.64
20180802-6,2.01,136.0,1002.3,309.05,54.0,298.54
20180802-7,1.99,121.0,1001.7,308.75,54.0,298.26
20180802-8,2.93,154.0,1001.5,308.35,59.0,299.35
20180802-9,2.83,135.0,1001.1,308.15,59.0,299.16
20180802-10,2.46,135.0,1000.9,307.45,63.0,299.58
20180802-11,2.5,141.0,1001.1,306.55,60.0,297.93
20180802-12,1.84,130.0,1001.4,305.15,71.0,299.37
20180802-13,1.28,126.0,1002.0,303.75,77.0,299.36
20180802-14,1.37,135.0,1002.1,303.35,80.0,299.6
20180802-15,1.95,130.0,1002.2,303.65,77.0,299.26
20180802-16,1.84,126.0,1002.2,303.55,71.0,297.83
20180802-17,0.94,85.0,1002.2,302.65,79.0,298.71
20180802-18,1.52,108.0,1002.1,301.55,86.0,299.04
20180802-19,1.22,24.0,1002.1,301.15,89.0,299.21
20180802-20,0.94,47.0,1002.2,300.65,90.0,298.9
20180802-21,1.22,49.0,1002.4,300.55,90.0,298.8
20180802-22,0.61,69.0,1002.6,300.65,90.0,298.9
20180802-23,1.32,76.0,1002.9,302.45,79.0,298.52
20180803-0,0.69,87.0,1003.0,304.35,70.0,298.36
20180803-1,0.92,343.0,1002.9,306.35,64.0,298.8
20180803-2,1.32,11.0,1002.7,307.05,65.0,299.72
20180803-3,0.93,15.0,1002.4,307.55,63.0,299.68
20180803-4,1.85,310.0,1001.9,308.05,60.0,299.34
20180803-5,1.37,137.0,1001.4,309.05,56.0,299.14
20180803-6,3.11,160.0,1000.8,309.75,52.0,298.57
20180803-7,3.35,145.0,1000.3,309.05,53.0,298.24
20180803-8,4.12,147.0,1000.0,309.35,55.0,299.13
20180803-9,4.53,156.0,1000.0,308.65,54.0,298.17
20180803-10,3.93,153.0,999.8,307.55,58.0,298.31
20180803-11,2.67,152.0,1000.0,306.25,60.0,297.64
20180803-12,2.51,152.0,1000.4,305.05,64.0,297.56
20180803-13,2.2,147.0,1000.9,304.85,63.0,297.12
20180803-14,1.9,144.0,1001.3,303.85,70.0,297.88
20180803-15,1.31,128.0,1001.4,302.85,74.0,297.83
20180803-16,1.49,121.0,1001.8,302.65,79.0,298.71
20180803-17,3.02,162.0,1001.6,302.75,77.0,298.39
20180803-18,1.98,153.0,1001.5,302.15,80.0,298.43
20180803-19,1.25,69.0,1001.4,301.05,86.0,298.54
20180803-20,0.96,76.0,1001.3,300.85,86.0,298.35
20180803-21,1.3,76.0,1001.6,301.05,84.0,298.16
20180803-22,1.05,78.0,1001.7,301.25,82.0,297.96
20180803-23,1.44,120.0,1001.9,301.95,80.0,298.24
20180804-0,1.68,157.0,1002.2,303.45,76.0,298.85
20180804-1,1.33,148.0,1002.1,304.65,72.0,299.12
20180804-2,1.56,108.0,1002.2,305.65,68.0,299.13
20180804-3,1.67,119.0,1001.7,306.55,65.0,299.25
20180804-4,2.29,146.0,1001.4,307.45,61.0,299.05
20180804-5,2.38,161.0,1000.7,308.15,57.0,298.59
20180804-6,2.62,149.0,1000.2,308.95,57.0,299.34
20180804-7,3.05,165.0,999.6,309.35,55.0,299.13
20180804-8,3.46,150.0,999.1,308.75,56.0,298.86
20180804-9,3.48,152.0,998.8,308.35,58.0,299.07
20180804-10,3.12,152.0,999.0,307.25,60.0,298.59
20180804-11,2.64,142.0,999.3,306.35,62.0,298.28
20180804-12,1.53,122.0,999.9,305.35,68.0,298.85
20180804-13,1.77,109.0,1000.5,305.05,67.0,298.31
20180804-14,1.72,113.0,1001.3,304.65,72.0,299.12
20180804-15,2.53,138.0,1001.8,304.45,72.0,298.92
20180804-16,2.11,124.0,1001.9,304.25,72.0,298.73
20180804-17,1.37,112.0,1002.1,303.75,77.0,299.36
20180804-18,0.71,101.0,1002.0,302.65,82.0,299.33
20180804-19,1.98,120.0,1002.2,302.35,81.0,298.83
20180804-20,1.29,91.0,1002.7,302.65,81.0,299.12
20180804-21,1.74,120.0,1003.0,302.25,82.0,298.94
20180804-22,1.86,128.0,1003.4,301.75,84.0,298.84
20180804-23,1.9,128.0,1003.7,302.15,85.0,299.43
20180805-0,1.64,120.0,1004.0,303.35,82.0,300.01
20180805-1,1.58,110.0,1004.0,304.35,78.0,300.16
20180805-2,1.89,131.0,1004.3,304.95,70.0,298.94
20180805-3,2.15,134.0,1004.0,306.05,67.0,299.27
20180805-4,3.21,147.0,1003.3,307.35,59.0,298.41
20180805-5,2.38,142.0,1002.7,307.75,57.0,298.22
20180805-6,2.81,109.0,1002.4,307.65,60.0,298.97
20180805-7,3.39,138.0,1002.0,308.15,58.0,298.88
20180805-8,6.66,155.0,1002.2,305.15,70.0,299.13
20180805-9,5.06,153.0,1002.4,304.35,77.0,299.94
20180805-10,3.29,160.0,1002.9,303.15,83.0,300.02
20180805-11,3.1,145.0,1002.9,302.75,83.0,299.63
20180805-12,1.08,99.0,1003.6,302.55,84.0,299.63
20180805-13,3.12,123.0,1004.2,302.25,82.0,298.94
20180805-14,1.96,118.0,1004.3,301.75,82.0,298.45
20180805-15,2.8,145.0,1004.5,301.65,77.0,297.32
20180805-16,2.12,145.0,1004.5,300.75,75.0,296.02
20180805-17,1.86,171.0,1005.2,300.25,72.0,294.87
20180805-18,1.02,116.0,1004.4,299.35,81.0,295.9
20180805-19,1.14,171.0,1004.1,298.45,88.0,296.36
20180805-20,2.3,316.0,1004.2,298.65,87.0,296.37
20180805-21,2.59,304.0,1004.2,298.95,83.0,295.9
20180805-22,1.31,327.0,1003.7,299.45,81.0,296.0
20180805-23,3.12,204.0,1004.0,298.85,83.0,295.81
20180806-0,5.92,191.0,1005.1,296.45,96.0,295.79
20180806-1,2.65,331.0,1004.1,295.45,97.0,294.96
20180806-2,3.53,298.0,1004.0,297.55,87.0,295.29
