data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-08-10-03:00:00,3.81,47.0,1003.9,304.85,62.0,296.85,0.76789,152.62404,-0.3531,0.68189,302.92896,71.12679,1000.49585,1007.26813,3.04211
2018-08-10-04:00:00,3.16,94.0,1003.3,306.25,59.0,297.37,1.0143,156.43578,-0.37337,0.93765,303.65494,68.58386,999.99286,1006.75146,2.1457
2018-08-10-05:00:00,3.17,138.0,1002.9,306.55,54.0,296.21,1.26072,160.24753,-0.39365,1.19341,304.38095,66.04092,999.48987,1006.2348,1.9092799999999999
2018-08-10-06:00:00,3.02,190.0,1002.7,306.95,47.0,294.34,1.50713,164.05927,-0.41392,1.44917,305.10693,63.49799,998.98688,1005.71814,1.51287
2018-08-10-07:00:00,3.83,98.0,1001.9,307.15,45.0,293.83,1.56038,165.98883,-0.37388,1.51304,305.06967,63.80251,998.52063,1005.24646,2.2696199999999997
2018-08-10-08:00:00,3.69,167.0,1001.3,307.15,48.0,294.86,1.61362,167.9184,-0.33384,1.5769,305.03238,64.10704,998.05444,1004.77478,2.07638
2018-08-10-09:00:00,3.68,122.0,1000.8,307.05,48.0,294.77,1.66687,169.84796,-0.2938,1.64077,304.99512,64.41156,997.5882,1004.3031,2.0131300000000003
2018-08-10-10:00:00,3.44,135.0,1000.9,306.05,49.0,294.18,1.70365,171.38167,-0.25317,1.68348,303.62582,70.48651,997.96234,1004.68414,1.7363499999999998
2018-08-10-11:00:00,3.26,154.0,1001.2,304.15,59.0,295.39,1.74044,172.91539,-0.21254,1.72619,302.2565,76.56146,998.33655,1005.06519,1.5195599999999998
2018-08-10-12:00:00,3.02,158.0,1001.8,303.55,66.0,296.64,1.60443,181.37711,0.03856,1.60397,301.14111,84.58536,997.88385,1004.61499,1.41557
2018-08-10-13:00:00,2.85,130.0,1002.1,303.95,63.0,296.26,1.6977,180.96982,0.02741,1.69739,300.79453,83.83987,998.03046,1004.76959,1.1523
2018-08-10-14:00:00,3.25,121.0,1001.9,303.25,67.0,296.59,1.79097,180.56252,0.01626,1.79081,300.44791,83.09438,998.17712,1004.92413,1.45903
2018-08-10-15:00:00,3.1,138.0,1002.1,302.75,68.0,296.36,1.88424,180.15523,0.00511,1.88424,300.10132,82.34888,998.32373,1005.07874,1.2157600000000002
2018-08-10-16:00:00,3.02,135.0,1002.0,302.25,72.0,296.8,1.72355,182.83917,0.07012,1.71875,299.62778,83.90028,998.30542,1005.06329,1.29645
2018-08-10-17:00:00,2.51,125.0,1001.7,301.85,76.0,297.3,1.56285,185.5231,0.13514,1.55327,299.15421,85.45166,998.28711,1005.04791,0.9471499999999997
2018-08-10-18:00:00,2.74,113.0,1001.4,301.35,79.0,297.45,1.40215,188.20705,0.20016,1.38779,298.68066,87.00305,998.2688,1005.03247,1.3378500000000002
2018-08-10-19:00:00,3.12,101.0,1001.5,301.65,80.0,297.94,1.55224,159.66957,-0.46918,1.05984,298.37476,89.23544,998.12213,1004.89081,1.56776
2018-08-10-20:00:00,2.24,90.0,1001.4,300.15,85.0,297.47,1.70233,131.1321,-1.13852,0.73188,298.06885,91.46782,997.9754,1004.74915,0.5376700000000003
2018-08-10-21:00:00,3.43,98.0,1001.3,300.05,82.0,296.78,1.85243,102.59462,-1.80785,0.40392,297.76294,93.7002,997.82874,1004.60748,1.5775700000000001
2018-08-10-22:00:00,6.05,326.0,1001.0,297.95,88.0,295.87,1.4766,109.10503,-1.40988,0.39779,298.25488,91.82563,997.86542,1004.64856,4.5733999999999995
2018-08-10-23:00:00,2.35,6.0,1001.5,299.05,86.0,296.58,1.10077,115.61546,-1.01191,0.39165,298.74683,89.95107,997.90204,1004.68958,1.24923
2018-08-11-00:00:01,2.35,29.0,1001.7,299.85,84.0,296.98,0.72494,122.12587,-0.61394,0.38551,299.23877,88.07649,997.93872,1004.73065,1.62506
2018-08-11-01:00:00,3.59,43.0,1001.5,300.65,79.0,296.76,1.33699,130.10712,-0.88581,0.96533,299.29678,88.71249,997.74945,1004.53772,2.2530099999999997
2018-08-11-02:00:00,2.77,79.0,1001.4,300.95,79.0,297.06,1.94903,138.08836,-1.15768,1.54515,299.35483,89.3485,997.56018,1004.34479,0.82097
2018-08-11-03:00:00,3.51,61.0,1001.0,301.85,75.0,297.08,2.56108,146.06961,-1.42955,2.12497,299.41284,89.9845,997.37091,1004.15186,0.9489199999999998
2018-08-11-04:00:00,1.26,227.0,1000.5,302.35,72.0,296.9,2.85123,139.88751,-1.86022,2.11334,299.99448,83.89787,996.71204,1003.4856,-1.5912300000000001
2018-08-11-05:00:00,2.34,110.0,999.5,303.15,70.0,297.21,3.14137,133.70543,-2.29089,2.10171,300.57608,77.81122,996.05322,1002.8194,-0.8013700000000004
2018-08-11-06:00:00,3.67,64.0,998.8,303.45,71.0,297.73,3.43152,127.52333,-2.72156,2.09009,301.15771,71.72458,995.39435,1002.15314,0.23848000000000003
2018-08-11-07:00:00,4.37,115.0,997.9,302.85,72.0,297.38,2.88444,118.3974,-2.4018,1.49851,300.77823,76.67181,994.96887,1001.72333,1.48556
2018-08-11-08:00:00,3.28,112.0,997.4,302.95,68.0,296.55,2.33735,109.27147,-2.08203,0.90693,300.39877,81.61903,994.54346,1001.29358,0.94265
2018-08-11-09:00:00,7.23,326.0,997.6,298.05,90.0,296.33,1.79026,100.14554,-1.76227,0.31535,300.01929,86.56625,994.11798,1000.86377,5.4397400000000005
2018-08-11-10:00:00,5.9,323.0,997.8,297.45,96.0,296.78,1.60655,92.83311,-1.57917,0.12583,299.23477,89.90681,994.54889,1001.30707,4.29345
2018-08-11-11:00:00,4.9,61.0,998.0,299.45,84.0,296.59,1.42283,85.52068,-1.39607,-0.0637,298.45029,93.24738,994.97986,1001.75043,3.47717
2018-08-11-12:00:00,5.83,55.0,998.6,298.75,88.0,296.66,2.07024,59.14667,-1.77727,-1.06171,298.46924,95.2584,995.0697,1001.83002,3.75976
2018-08-11-13:00:00,5.35,61.0,999.2,298.45,89.0,296.54,2.17758,69.77892,-1.98213,-0.69328,298.10107,96.11786,995.48517,1002.25629,3.17242
2018-08-11-14:00:00,5.36,57.0,999.6,298.65,89.0,296.74,2.28492,80.41117,-2.187,-0.32486,297.73291,96.97732,995.90063,1002.6825,3.0750800000000003
2018-08-11-15:00:00,3.92,54.0,999.3,298.65,88.0,296.56,2.39226,91.04342,-2.39186,0.04356,297.36475,97.83678,996.3161,1003.10876,1.52774
2018-08-11-16:00:00,3.36,96.0,999.6,298.35,90.0,296.63,2.61804,95.00843,-2.5918,0.25814,297.05997,98.05796,996.19995,1002.99561,0.7419599999999997
2018-08-11-17:00:00,2.58,89.0,999.5,298.35,91.0,296.81,2.84383,98.97345,-2.79174,0.47272,296.75522,98.27914,996.0838,1002.88251,-0.26383
2018-08-11-18:00:00,2.63,93.0,999.2,298.25,92.0,296.89,3.06962,102.93846,-2.99168,0.6873,296.45044,98.50033,995.96765,1002.76935,-0.4396200000000001
2018-08-11-19:00:00,2.33,92.0,999.2,297.95,94.0,296.94,3.18482,85.6355,-2.87954,-0.25777,296.43594,98.40836,995.97736,1002.78021,-0.8548200000000001
2018-08-11-20:00:00,3.22,120.0,999.1,297.95,93.0,296.76,3.30003,68.33253,-2.76739,-1.20284,296.42148,98.31639,995.987,1002.79102,-0.08002999999999982
2018-08-11-21:00:00,4.57,100.0,999.2,297.55,93.0,296.37,3.41523,51.02957,-2.65524,-2.1479,296.40698,98.22442,995.9967,1002.80188,1.15477
2018-08-11-22:00:00,3.34,132.0,999.9,297.35,90.0,295.64,3.06833,44.30556,-2.17613,-2.1114,296.80917,95.78109,996.20312,1003.00769,0.27166999999999986
2018-08-11-23:00:00,2.72,141.0,1000.4,297.55,87.0,295.29,2.72143,37.58154,-1.69702,-2.07491,297.21133,93.33777,996.40961,1003.21356,-0.0014299999999995983
2018-08-12-00:00:01,4.1,99.0,1000.1,297.85,86.0,295.4,2.37453,30.85753,-1.21791,-2.03841,297.61353,90.89444,996.61603,1003.41937,1.7254699999999996
2018-08-12-01:00:00,3.34,106.0,1000.3,298.45,82.0,295.22,2.46344,47.42351,-1.68043,-1.50341,298.62656,86.90898,996.53687,1003.32727,0.87656
2018-08-12-02:00:00,3.65,128.0,1000.5,298.85,80.0,295.21,2.55235,63.98948,-2.14294,-0.96841,299.63956,82.92352,996.45776,1003.23523,1.0976499999999998
2018-08-12-03:00:00,1.77,120.0,1000.4,299.85,79.0,295.98,2.64126,80.55546,-2.60545,-0.43341,300.65259,78.93806,996.3786,1003.14313,-0.8712599999999999
2018-08-12-04:00:00,1.95,115.0,1000.3,300.85,73.0,295.68,2.33727,94.6693,-2.22097,0.02414,301.28922,76.22858,996.10028,1002.85626,-0.3872700000000002
2018-08-12-05:00:00,1.8,126.0,999.7,302.35,71.0,296.67,2.03329,108.78313,-1.83649,0.48169,301.92587,73.5191,995.8219,1002.56934,-0.23329
2018-08-12-06:00:00,2.84,80.0,999.1,302.95,69.0,296.78,1.72931,122.89697,-1.45201,0.93924,302.5625,70.80961,995.54358,1002.28247,1.11069
2018-08-12-07:00:00,2.31,114.0,998.8,303.15,69.0,296.98,1.77413,123.94219,-1.47041,0.99161,302.46851,72.22881,995.41248,1002.151,0.5358700000000001
2018-08-12-08:00:00,2.39,120.0,998.7,302.65,71.0,296.96,1.81895,124.98742,-1.48881,1.04399,302.37451,73.64801,995.28143,1002.01959,0.5710500000000001
2018-08-12-09:00:00,5.33,301.0,998.8,302.25,75.0,297.47,1.86378,126.03264,-1.5072,1.09636,302.28052,75.06721,995.15033,1001.88812,3.46622
2018-08-12-10:00:00,4.77,322.0,999.2,301.95,76.0,297.4,2.14332,127.62685,-1.68655,1.31969,301.27548,80.12444,995.72803,1002.47333,2.6266799999999995
2018-08-12-11:00:00,3.73,79.0,999.0,301.05,84.0,298.16,2.42287,129.22105,-1.8659,1.54302,300.27042,85.18168,996.30573,1003.05853,1.30713
2018-08-12-12:00:00,2.2,55.0,999.7,300.75,85.0,298.06,1.55089,133.36588,-1.12747,1.06493,298.85303,94.09267,996.2879,1003.05438,0.6491100000000001
2018-08-12-13:00:00,1.91,193.0,1000.4,297.75,95.0,296.91,1.21475,191.73997,-0.61011,0.59741,298.36337,94.39519,996.88629,1003.66461,0.6952499999999999
2018-08-12-14:00:00,4.76,64.0,1000.7,299.05,89.0,297.14,0.87862,250.11407,-0.09274,0.1299,297.87369,94.69771,997.48474,1004.27478,3.88138
2018-08-12-15:00:00,3.69,121.0,1001.1,298.75,89.0,296.84,0.54248,308.48816,0.42462,-0.33762,297.38403,95.00022,998.08313,1004.88501,3.14752
2018-08-12-16:00:00,4.25,119.0,1001.9,298.65,92.0,297.28,0.86665,211.95322,0.11964,-0.70289,297.15503,95.74242,998.06555,1004.86792,3.38335
2018-08-12-17:00:00,2.75,80.0,1001.9,298.35,92.0,296.98,1.19081,115.41826,-0.18533,-1.06817,296.92603,96.48462,998.04803,1004.85083,1.55919
2018-08-12-18:00:00,3.67,133.0,1001.7,297.85,94.0,296.84,1.51498,18.8833,-0.49031,-1.43344,296.69702,97.22682,998.03046,1004.83374,2.15502
2018-08-12-19:00:00,4.72,114.0,1001.3,297.65,94.0,296.64,1.59495,16.33663,-0.44093,-1.52937,296.55777,97.54713,998.10278,1004.90497,3.12505
2018-08-12-20:00:00,3.12,99.0,1001.6,297.65,92.0,296.29,1.67493,13.78996,-0.39155,-1.6253,296.41855,97.86743,998.17517,1004.97626,1.44507
2018-08-12-21:00:00,3.08,44.0,1001.6,297.35,93.0,296.17,1.7549,11.24329,-0.34216,-1.72122,296.2793,98.18774,998.2475,1005.04749,1.3251000000000002
2018-08-12-22:00:00,2.43,79.0,1001.9,297.15,94.0,296.14,1.83918,10.11628,-0.31966,-1.81043,296.81656,95.52297,998.5697,1005.37543,0.5908200000000001
2018-08-12-23:00:00,3.48,20.0,1002.4,298.35,88.0,296.26,1.92346,8.98927,-0.29715,-1.89965,297.35385,92.85821,998.89185,1005.70331,1.55654
2018-08-13-00:00:01,3.14,62.0,1002.8,299.05,84.0,296.2,2.00773,7.86226,-0.27464,-1.98886,297.89111,90.19344,999.21405,1006.03125,1.13227
2018-08-13-01:00:00,1.65,31.0,1003.0,299.15,85.0,296.49,1.83108,27.04656,-0.63103,-1.53084,298.71793,87.2588,999.34949,1006.15814,-0.18108000000000013
2018-08-13-02:00:00,3.96,309.0,1003.1,299.75,83.0,296.69,1.65442,46.23087,-0.98741,-1.07283,299.54477,84.32414,999.48486,1006.28497,2.30558
2018-08-13-03:00:00,3.22,326.0,1003.2,300.55,81.0,297.07,1.47776,65.41517,-1.3438,-0.61481,300.37158,81.3895,999.6203,1006.41187,1.7422400000000002
2018-08-13-04:00:00,2.95,19.0,1002.8,301.55,76.0,297.01,1.19798,103.30426,-0.89927,-0.19709,301.27621,78.16492,999.10541,1005.88226,1.7520200000000001
2018-08-13-05:00:00,2.45,40.0,1002.4,301.75,77.0,297.42,0.9182,141.19336,-0.45475,0.22062,302.18082,74.94035,998.59052,1005.35272,1.5318
2018-08-13-06:00:00,2.56,14.0,1001.9,302.65,75.0,297.86,0.63842,179.08244,-0.01022,0.63834,303.08545,71.71577,998.07562,1004.82312,1.92158
2018-08-13-07:00:00,2.73,59.0,1001.0,303.65,72.0,298.15,0.86552,165.52538,-0.29882,0.75458,303.22632,71.43138,997.89929,1004.64209,1.86448
2018-08-13-08:00:00,3.01,53.0,1000.9,304.35,65.0,297.15,1.09262,151.96831,-0.58741,0.87082,303.36719,71.14698,997.72296,1004.46106,1.9173799999999999
2018-08-13-09:00:00,2.12,133.0,1000.9,304.15,69.0,297.94,1.31973,138.41124,-0.87601,0.98706,303.50806,70.86259,997.54663,1004.28003,0.80027
2018-08-13-10:00:00,3.01,121.0,1001.1,303.35,74.0,298.31,1.52369,119.49075,-1.22105,0.56453,302.02676,78.79188,998.2171,1004.97003,1.4863099999999998
2018-08-13-11:00:00,2.5,109.0,1002.2,303.55,76.0,298.95,1.72766,100.57025,-1.5661,0.14201,300.5455,86.72118,998.88757,1005.65997,0.77234
2018-08-13-12:00:00,2.4,119.0,1002.6,303.15,78.0,298.99,2.03093,94.23886,-2.02538,0.15012,300.58496,89.07246,999.05914,1005.82251,0.3690699999999998
2018-08-13-13:00:00,1.72,111.0,1003.4,302.65,80.0,298.92,2.15317,63.52055,-1.37931,-0.69861,299.41162,91.87229,999.42584,1006.20795,-0.43316999999999983
2018-08-13-14:00:00,2.33,128.0,1003.4,301.65,82.0,298.35,2.27542,32.80225,-0.73325,-1.54734,298.23828,94.67213,999.79254,1006.59332,0.05458000000000007
2018-08-13-15:00:00,1.89,127.0,1003.1,300.95,80.0,297.26,2.39766,2.08394,-0.08719,-2.39607,297.06494,97.47196,1000.15924,1006.97876,-0.5076600000000002
2018-08-13-16:00:00,1.59,34.0,1003.2,300.85,73.0,295.68,2.07186,118.06535,0.02385,-2.06365,297.05591,97.05703,1000.05444,1006.87085,-0.48185999999999996
2018-08-13-17:00:00,3.15,19.0,1003.1,299.55,84.0,296.69,1.74607,234.04675,0.1349,-1.73124,297.04688,96.64211,999.94965,1006.76294,1.40393
2018-08-13-18:00:00,2.03,67.0,1002.4,299.85,82.0,296.59,1.42028,350.02817,0.24594,-1.39882,297.03784,96.22717,999.84485,1006.65503,0.6097199999999998
2018-08-13-19:00:00,1.68,351.0,1002.3,299.05,86.0,296.58,1.52758,249.39371,-0.26845,-1.32019,297.07071,96.39326,999.96838,1006.78333,0.15242
2018-08-13-20:00:00,3.85,59.0,1002.2,298.55,89.0,296.64,1.63489,148.75926,-0.78285,-1.24156,297.10361,96.55936,1000.09192,1006.91168,2.21511
2018-08-13-21:00:00,5.64,34.0,1002.4,298.55,90.0,296.82,1.7422,48.12482,-1.29724,-1.16293,297.13647,96.72545,1000.21545,1007.03998,3.8977999999999997
2018-08-13-22:00:00,2.63,350.0,1002.6,298.55,90.0,296.82,1.59999,53.68442,-1.26163,-0.96198,297.57626,94.43566,1000.27057,1007.09479,1.0300099999999999
2018-08-13-23:00:00,4.28,17.0,1003.1,298.45,93.0,297.26,1.45779,59.24403,-1.22602,-0.76103,298.01602,92.14587,1000.32574,1007.14954,2.82221
2018-08-14-00:00:01,4.11,23.0,1003.1,298.55,91.0,297.0,1.31559,64.80363,-1.19041,-0.56007,298.45581,89.85609,1000.38086,1007.20435,2.79441
2018-08-14-01:00:00,4.39,48.0,1003.0,299.05,87.0,296.77,1.58029,72.79682,-1.49668,-0.38832,299.4816,84.95665,1000.44586,1007.25665,2.80971
2018-08-14-02:00:00,2.21,26.0,1002.9,300.25,86.0,297.76,1.84498,80.79002,-1.80294,-0.21656,300.50742,80.05721,1000.5108,1007.30896,0.3650199999999999
2018-08-14-03:00:00,3.26,67.0,1002.8,300.85,83.0,297.77,2.10968,88.7832,-2.10921,-0.0448,301.5332,75.15778,1000.57581,1007.36127,1.1503199999999998
2018-08-14-04:00:00,3.14,98.0,1002.6,301.35,79.0,297.45,2.33996,100.21685,-2.18829,0.47971,301.70279,74.9947,1000.25464,1007.03772,0.8000400000000001
2018-08-14-05:00:00,4.53,136.0,1002.4,301.75,78.0,297.63,2.57024,111.65049,-2.26738,1.00421,301.87241,74.83163,999.93353,1006.71417,1.9597600000000002
2018-08-14-06:00:00,5.43,129.0,1001.5,302.55,72.0,297.09,2.80051,123.08414,-2.34647,1.52872,302.04199,74.66855,999.61237,1006.39062,2.6294899999999997
2018-08-14-07:00:00,5.46,100.0,1001.8,302.05,74.0,297.06,2.67139,117.4567,-2.33674,1.24358,302.08691,74.59913,999.48059,1006.25458,2.78861
2018-08-14-08:00:00,6.29,113.0,1002.0,301.45,72.0,296.03,2.54226,111.82925,-2.32702,0.95845,302.13184,74.52972,999.34882,1006.11853,3.74774
2018-08-14-09:00:00,4.93,100.0,1001.8,301.05,73.0,295.87,2.41313,106.20181,-2.31729,0.67332,302.17676,74.4603,999.21704,1005.98248,2.5168699999999995
2018-08-14-10:00:00,2.61,120.0,1001.7,300.95,73.0,295.77,1.94654,94.25364,-1.86299,0.33533,301.20956,80.18542,999.82904,1006.60437,0.6634599999999999
2018-08-14-11:00:00,1.79,98.0,1002.2,300.55,75.0,295.82,1.47995,82.30547,-1.40869,-0.00266,300.24234,85.91055,1000.4411,1007.22626,0.31004999999999994
2018-08-14-12:00:00,2.0,33.0,1002.7,300.25,76.0,295.75,0.51005,206.25139,0.2256,0.45745,298.32983,84.67943,999.24329,1006.04187,1.4899499999999999
2018-08-14-13:00:00,4.0,304.0,1003.1,300.15,78.0,296.07,1.09205,241.41443,0.71153,-0.19569,298.16122,85.74873,999.50885,1006.30414,2.90795
2018-08-14-14:00:00,3.11,310.0,1003.3,299.95,78.0,295.87,1.67404,276.57745,1.19745,-0.84883,297.99258,86.81803,999.77441,1006.56647,1.43596
2018-08-14-15:00:00,2.57,82.0,1003.5,299.85,81.0,296.39,2.25603,311.74051,1.68338,-1.50197,297.82397,87.88733,1000.03998,1006.82874,0.31396999999999986
2018-08-14-16:00:00,3.81,319.0,1003.6,299.65,80.0,295.99,2.51691,325.82968,1.22799,-2.00866,297.91171,87.09385,999.75836,1006.53998,1.2930899999999999
2018-08-14-17:00:00,7.02,324.0,1003.1,299.55,82.0,296.29,2.77778,339.91888,0.77259,-2.51536,297.99942,86.30037,999.47675,1006.25128,4.24222
2018-08-14-18:00:00,4.57,327.0,1003.4,299.15,87.0,296.86,3.03865,354.00806,0.3172,-3.02205,298.08716,85.50689,999.19513,1005.96252,1.5313500000000002
2018-08-14-19:00:00,3.19,349.0,1003.8,298.85,88.0,296.75,3.6098,351.42307,0.58789,-3.55335,298.15341,79.88114,999.3349,1006.10876,-0.41979999999999995
2018-08-14-20:00:00,3.1,342.0,1003.9,297.95,90.0,296.23,4.18094,348.8381,0.85857,-4.08466,298.21964,74.25539,999.47461,1006.255,-1.0809399999999996
2018-08-14-21:00:00,5.28,349.0,1004.2,298.55,83.0,295.51,4.75209,346.25311,1.12926,-4.61597,298.28589,68.62964,999.61438,1006.40125,0.5279100000000003
2018-08-14-22:00:00,3.74,342.0,1004.6,298.25,82.0,295.02,5.01294,231.79117,0.66055,-4.91988,298.88217,67.75539,1000.06061,1006.84772,-1.2729400000000002
2018-08-14-23:00:00,3.71,343.0,1005.0,300.75,70.0,294.9,5.27378,117.32921,0.19185,-5.22379,299.47842,66.88115,1000.5069,1007.29413,-1.5637800000000004
2018-08-15-00:00:01,4.89,351.0,1005.2,302.65,58.0,293.7,5.53462,2.86725,-0.27686,-5.5277,300.07471,66.0069,1000.95312,1007.7406,-0.6446200000000006
2018-08-15-01:00:00,5.81,12.0,1005.6,303.95,51.0,292.87,5.10052,13.18089,-0.96954,-4.85735,300.97159,63.6786,1001.50513,1008.28748,0.7094799999999992
2018-08-15-02:00:00,8.35,17.0,1005.9,304.85,45.0,291.73,4.66642,23.49454,-1.66223,-4.187,301.8685,61.35029,1002.05707,1008.83435,3.68358
2018-08-15-03:00:00,6.25,27.0,1006.1,304.05,49.0,292.33,4.23231,33.80818,-2.35492,-3.51665,302.76538,59.02198,1002.60907,1009.38123,2.01769
2018-08-15-04:00:00,6.4,26.0,1005.9,305.15,46.0,292.35,4.67514,39.99934,-3.03817,-3.47587,302.65494,59.29245,1002.47504,1009.24811,1.7248600000000005
2018-08-15-05:00:00,6.62,31.0,1006.0,305.85,44.0,292.29,5.11797,46.19051,-3.72143,-3.43508,302.54453,59.56293,1002.34106,1009.11499,1.5020300000000004
2018-08-15-06:00:00,5.87,44.0,1005.9,306.15,42.0,291.83,5.5608,52.38167,-4.40468,-3.3943,302.43408,59.8334,1002.20703,1008.98187,0.3091999999999997
2018-08-15-07:00:00,6.57,51.0,1005.6,306.35,41.0,291.63,4.52071,56.87557,-3.67884,-2.59553,302.60449,62.11758,1002.15302,1008.9223,2.04929
2018-08-15-08:00:00,4.27,86.0,1005.8,305.15,48.0,293.02,3.48063,61.36948,-2.95301,-1.79675,302.7749,64.40176,1002.099,1008.86267,0.7893699999999995
2018-08-15-09:00:00,3.29,107.0,1006.5,305.55,49.0,293.72,2.44054,65.86338,-2.22717,-0.99797,302.94531,66.68594,1002.04498,1008.8031,0.8494600000000001
2018-08-15-10:00:00,2.96,125.0,1006.7,304.85,50.0,293.39,2.74442,61.86373,-2.38722,-1.32424,302.19971,64.54295,1002.46429,1009.22559,0.2155800000000001
2018-08-15-11:00:00,1.75,124.0,1007.2,303.45,58.0,294.45,3.0483,57.86407,-2.54726,-1.65051,301.4541,62.39996,1002.88367,1009.64813,-1.2982999999999998
2018-08-15-12:00:00,2.52,139.0,1007.8,303.15,62.0,295.24,1.45799,12.89828,-0.32545,-1.4212,299.02905,81.20287,1004.35297,1011.17999,1.0620100000000001
2018-08-15-13:00:00,2.54,112.0,1008.5,302.55,65.0,295.43,1.84679,24.17759,-0.854,-1.54702,298.51743,78.65894,1004.84259,1011.64789,0.6932100000000001
2018-08-15-14:00:00,2.88,102.0,1008.9,301.35,65.0,294.29,2.2356,35.4569,-1.38255,-1.67284,298.00577,76.115,1005.33228,1012.11584,0.6444000000000001
2018-08-15-15:00:00,2.94,10.0,1009.1,300.95,67.0,294.39,2.6244,46.73621,-1.9111,-1.79865,297.49414,73.57106,1005.8219,1012.58374,0.3155999999999999
2018-08-15-16:00:00,3.37,341.0,1009.4,300.45,67.0,293.91,2.72827,36.65077,-1.5517,-2.13757,297.26382,71.82799,1005.979,1012.78314,0.6417299999999999
2018-08-15-17:00:00,5.38,20.0,1009.6,300.95,54.0,290.98,2.83214,26.56533,-1.19229,-2.47648,297.03354,70.08492,1006.13617,1012.98248,2.54786
2018-08-15-18:00:00,5.45,12.0,1009.6,300.35,57.0,291.26,2.93601,16.47989,-0.83289,-2.8154,296.80322,68.34184,1006.29327,1013.18188,2.51399
2018-08-15-19:00:00,5.3,9.0,1009.6,299.75,57.0,290.7,2.75158,11.15366,-0.5622,-2.67114,296.4039,69.82471,1006.53333,1013.39502,2.5484199999999997
2018-08-15-20:00:00,5.11,24.0,1009.5,299.25,60.0,291.03,2.56715,5.82742,-0.29152,-2.52689,296.00455,71.30757,1006.77338,1013.60809,2.5428500000000005
2018-08-15-21:00:00,4.49,24.0,1010.0,299.35,59.0,290.86,2.38272,0.50119,-0.02084,-2.38263,295.60522,72.79044,1007.01343,1013.82123,2.1072800000000003
2018-08-15-22:00:00,7.4,29.0,1010.6,299.55,56.0,290.23,2.43371,3.0107,-0.13196,-2.42536,296.47232,71.30818,1007.37732,1014.18018,4.966290000000001
2018-08-15-23:00:00,7.98,29.0,1010.9,300.05,54.0,290.14,2.48469,5.52021,-0.24308,-2.46809,297.33945,69.82593,1007.74121,1014.53918,5.49531
2018-08-16-00:00:01,7.9,29.0,1011.1,300.25,54.0,290.32,2.53568,8.02972,-0.3542,-2.51082,298.20654,68.34367,1008.1051,1014.89813,5.36432
2018-08-16-01:00:00,8.77,33.0,1011.3,301.55,51.0,290.64,2.89056,15.69919,-0.85492,-2.70216,299.28564,64.20441,1008.1203,1014.90149,5.87944
2018-08-16-02:00:00,6.86,27.0,1011.4,302.95,46.0,290.33,3.24544,23.36865,-1.35564,-2.8935,300.36475,60.06515,1008.13544,1014.90479,3.6145600000000004
2018-08-16-03:00:00,4.94,23.0,1011.4,303.55,44.0,290.18,3.60032,31.03812,-1.85635,-3.08484,301.44385,55.92589,1008.15063,1014.90814,1.3396800000000004
2018-08-16-04:00:00,3.83,25.0,1010.9,304.85,40.0,289.89,2.95152,42.90722,-1.74371,-2.27511,302.06894,54.81379,1007.49457,1014.2677,0.8784800000000001
2018-08-16-05:00:00,2.99,29.0,1010.3,304.65,43.0,290.83,2.30273,54.77633,-1.63107,-1.46538,302.694,53.7017,1006.83856,1013.62732,0.6872700000000003
2018-08-16-06:00:00,3.53,324.0,1009.9,305.25,38.0,289.45,1.65394,66.64543,-1.51843,-0.65565,303.31909,52.58961,1006.1825,1012.98688,1.8760599999999998
2018-08-16-07:00:00,3.34,88.0,1009.4,305.05,38.0,289.27,1.57949,107.71249,-0.93074,0.03273,303.08847,55.36336,1005.85321,1012.64917,1.7605099999999998
2018-08-16-08:00:00,3.02,179.0,1009.0,305.25,42.0,291.01,1.50503,148.77956,-0.34305,0.72112,302.85782,58.13711,1005.52399,1012.31146,1.51497
2018-08-16-09:00:00,2.42,81.0,1008.8,305.15,40.0,290.16,1.43057,189.84662,0.24464,1.4095,302.6272,60.91086,1005.1947,1011.97375,0.98943
