data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-04-06-04:00:00,8.45,317.0,1019.2,281.15,23.0,261.2,6.83958,343.83603,1.85531,-6.56826,281.95148,21.72171,1013.57275,1020.82751,1.6104199999999995
2018-04-06-05:00:00,9.97,338.0,1019.2,281.85,19.0,259.41,7.36751,346.37589,1.68661,-7.15821,282.60788,19.26017,1013.41638,1020.65875,2.6024900000000004
2018-04-06-06:00:00,5.25,325.0,1019.1,282.65,21.0,261.34,7.89544,348.91577,1.51791,-7.74815,283.26431,16.79863,1013.26007,1020.48999,-2.64544
2018-04-06-07:00:00,11.05,310.0,1018.5,284.15,19.0,261.36,7.52963,339.7225,2.42764,-6.93478,283.04727,16.81411,1013.38702,1020.61249,3.5203700000000007
2018-04-06-08:00:00,6.73,344.0,1019.0,283.35,18.0,260.0,7.16383,330.52921,3.33736,-6.12141,282.83026,16.8296,1013.51392,1020.73499,-0.4338299999999995
2018-04-06-09:00:00,7.18,314.0,1019.2,283.15,20.0,261.16,6.79802,321.33594,4.24709,-5.30804,282.61322,16.84508,1013.64087,1020.85748,0.38197999999999954
2018-04-06-10:00:00,6.5,289.0,1019.7,281.85,29.0,264.78,6.44931,317.72275,4.28939,-4.78379,281.35107,19.40944,1014.47772,1021.72021,0.050690000000000346
2018-04-06-11:00:00,7.02,285.0,1020.6,280.05,34.0,265.24,6.1006,314.10959,4.3317,-4.25953,280.08893,21.9738,1015.31458,1022.58289,0.9193999999999996
2018-04-06-12:00:00,6.83,306.0,1022.0,279.55,31.0,263.6,4.99079,298.77036,4.37471,-2.40207,277.45901,34.62766,1018.68829,1026.03247,1.8392100000000005
2018-04-06-13:00:00,5.47,308.0,1022.8,278.85,33.0,263.78,4.19161,301.07541,3.61858,-2.10562,276.71051,34.71333,1018.76056,1026.11707,1.27839
2018-04-06-14:00:00,4.52,297.0,1022.8,278.45,34.0,263.8,3.39242,303.38043,2.86244,-1.80917,275.96204,34.799,1018.83289,1026.20166,1.1275799999999996
2018-04-06-15:00:00,5.11,300.0,1022.4,278.25,26.0,260.22,2.59324,305.68549,2.10631,-1.51273,275.21353,34.88468,1018.90515,1026.28625,2.51676
2018-04-06-16:00:00,6.32,312.0,1021.9,277.65,21.0,257.06,3.16822,308.4697,2.43895,-2.00906,274.77798,32.77148,1018.43945,1025.82849,3.1517800000000005
2018-04-06-17:00:00,4.13,334.0,1021.7,276.85,22.0,256.94,3.7432,311.25388,2.7716,-2.50539,274.34241,30.65829,1017.97369,1025.37085,0.38680000000000003
2018-04-06-18:00:00,5.24,316.0,1021.0,276.55,22.0,256.69,4.31818,314.03809,3.10425,-3.00172,273.90686,28.54509,1017.508,1024.91309,0.9218200000000003
2018-04-06-19:00:00,5.26,312.0,1020.5,276.25,24.0,257.49,4.24958,308.61069,3.28256,-2.63953,273.49298,28.11018,1017.27344,1024.69189,1.0104199999999999
2018-04-06-20:00:00,5.12,297.0,1020.3,276.15,24.0,257.4,4.18097,303.18326,3.46088,-2.27734,273.07913,27.67527,1017.03894,1024.47058,0.9390299999999998
2018-04-06-21:00:00,8.28,306.0,1019.8,275.75,26.0,258.04,4.11236,297.75586,3.63919,-1.91515,272.66525,27.24037,1016.80438,1024.24939,4.16764
2018-04-06-22:00:00,6.83,303.0,1020.4,275.45,28.0,258.69,4.09784,300.121,3.53913,-2.0518,273.71509,26.11667,1016.74762,1024.18774,2.7321600000000004
2018-04-06-23:00:00,4.04,310.0,1020.6,276.35,27.0,259.03,4.08331,302.48618,3.43907,-2.18845,274.76495,24.99298,1016.6908,1024.12598,-0.04330999999999996
2018-04-07-00:00:01,5.89,311.0,1020.2,278.65,23.0,259.04,4.06879,304.85132,3.33901,-2.3251,275.81479,23.86929,1016.63403,1024.06433,1.8212099999999998
2018-04-07-01:00:00,7.4,300.0,1019.7,279.05,20.0,257.66,3.99971,300.67017,3.41685,-2.03866,277.58145,20.86802,1015.90851,1023.29913,3.4002900000000005
2018-04-07-02:00:00,5.17,326.0,1019.0,281.05,20.0,259.37,3.93063,296.48904,3.49469,-1.75222,279.34808,17.86676,1015.18304,1022.53394,1.23937
2018-04-07-03:00:00,3.12,359.0,1017.6,281.45,20.0,259.71,3.86155,292.30789,3.57254,-1.46578,281.11475,14.8655,1014.45752,1021.76874,-0.7415499999999997
2018-04-07-04:00:00,1.53,280.0,1015.9,282.65,19.0,260.09,3.90983,289.60678,3.67633,-1.30489,282.36096,14.83311,1012.87115,1020.13397,-2.37983
2018-04-07-05:00:00,3.29,251.0,1014.4,283.35,18.0,260.0,3.95811,286.9057,3.78011,-1.144,283.60718,14.80073,1011.28479,1018.49915,-0.66811
2018-04-07-06:00:00,4.37,172.0,1012.9,284.25,16.0,259.29,4.00639,284.20459,3.8839,-0.98311,284.85339,14.76834,1009.69843,1016.86438,0.36361000000000043
2018-04-07-07:00:00,4.58,187.0,1011.4,285.15,15.0,259.23,4.1402,259.5654,3.33027,0.61333,285.10007,15.61262,1008.52142,1015.66272,0.43979999999999997
2018-04-07-08:00:00,4.57,188.0,1010.3,285.65,15.0,259.65,4.27401,234.92622,2.77664,2.20976,285.34671,16.4569,1007.34442,1014.46106,0.29599000000000064
2018-04-07-09:00:00,4.92,202.0,1009.3,285.95,17.0,261.47,4.40782,210.28703,2.22301,3.8062,285.59338,17.30119,1006.16742,1013.2594,0.5121799999999999
2018-04-07-10:00:00,4.7,190.0,1008.4,285.65,20.0,263.28,3.82883,190.80006,1.06166,3.32226,283.52362,21.68279,1005.61688,1012.71729,0.8711700000000002
2018-04-07-11:00:00,4.54,161.0,1008.1,284.95,23.0,264.48,3.24983,171.31308,-0.09969,2.83833,281.45386,26.0644,1005.06635,1012.17523,1.2901699999999998
2018-04-07-12:00:00,4.16,113.0,1007.9,283.95,26.0,265.2,2.85308,122.97521,-2.39346,1.55286,279.29309,32.95512,1004.89514,1012.02063,1.3069200000000003
2018-04-07-13:00:00,3.63,102.0,1008.0,282.15,31.0,265.91,2.67827,98.99092,-2.19907,0.54698,278.54428,34.68615,1004.58276,1011.73315,0.95173
2018-04-07-14:00:00,3.38,107.0,1007.4,281.35,32.0,265.61,2.50347,75.00663,-2.00468,-0.45889,277.79547,36.41719,1004.27032,1011.44562,0.8765299999999998
2018-04-07-15:00:00,3.38,71.0,1006.8,280.45,34.0,265.6,2.32867,51.02234,-1.81029,-1.46477,277.04666,38.14822,1003.95795,1011.15814,1.05133
2018-04-07-16:00:00,3.38,75.0,1006.3,279.75,38.0,266.42,2.45902,45.46313,-1.71832,-1.72504,276.62415,38.69084,1003.71759,1010.92712,0.9209799999999997
2018-04-07-17:00:00,2.4,75.0,1006.1,279.35,38.0,266.06,2.58938,39.90392,-1.62636,-1.9853,276.20166,39.23347,1003.47729,1010.69604,-0.18937999999999988
2018-04-07-18:00:00,2.28,21.0,1006.0,278.95,39.0,266.04,2.71973,34.34471,-1.53439,-2.24557,275.77914,39.77609,1003.23694,1010.46503,-0.4397300000000004
2018-04-07-19:00:00,2.33,40.0,1005.9,278.05,41.0,265.87,2.37472,130.88977,-0.69269,-1.95125,275.1283,43.14574,1003.32648,1010.55145,-0.04471999999999987
2018-04-07-20:00:00,1.81,346.0,1006.5,276.85,51.0,267.63,2.02971,227.43484,0.14901,-1.65692,274.47742,46.51539,1003.41608,1010.63794,-0.21971000000000007
2018-04-07-21:00:00,2.02,317.0,1006.5,276.55,54.0,268.11,1.6847,323.97989,0.99072,-1.3626,273.82657,49.88504,1003.50562,1010.72437,0.33529999999999993
2018-04-07-22:00:00,2.07,318.0,1007.0,275.25,60.0,268.28,1.42274,328.72147,0.77172,-1.18659,275.35068,47.28228,1003.98932,1011.2052,0.64726
2018-04-07-23:00:00,1.11,353.0,1007.5,279.35,48.0,269.15,1.16078,333.46307,0.55272,-1.01058,276.87482,44.67953,1004.47302,1011.68604,-0.050779999999999825
2018-04-08-00:00:01,2.73,31.0,1007.9,281.65,33.0,266.28,0.89882,338.20465,0.33373,-0.83457,278.39893,42.07677,1004.95673,1012.16687,1.83118
2018-04-08-01:00:00,1.58,93.0,1008.2,283.65,28.0,265.91,0.6951,254.04602,0.12686,-0.56352,281.14771,36.5577,1004.94794,1012.11877,0.8849
2018-04-08-02:00:00,1.94,79.0,1008.3,285.25,25.0,265.82,0.49138,169.88741,-0.08,-0.29247,283.89648,31.03862,1004.93921,1012.07062,1.44862
2018-04-08-03:00:00,2.0,118.0,1007.8,287.85,24.0,267.54,0.28766,85.72878,-0.28686,-0.02142,286.64526,25.51955,1004.93042,1012.02252,1.71234
2018-04-08-04:00:00,3.42,157.0,1006.8,289.15,22.0,267.51,0.97888,111.42784,-0.42365,0.73773,288.19449,23.79857,1004.39191,1011.43878,2.4411199999999997
2018-04-08-05:00:00,2.75,121.0,1006.1,290.75,19.0,266.93,1.6701,137.12691,-0.56045,1.49688,289.74374,22.0776,1003.85333,1010.85498,1.0799
2018-04-08-06:00:00,2.52,122.0,1005.6,291.85,17.0,266.39,2.36132,162.82597,-0.69724,2.25603,291.29297,20.35662,1003.31482,1010.27124,0.15867999999999993
2018-04-08-07:00:00,3.11,208.0,1005.2,292.45,15.0,265.25,2.89281,168.38115,-0.47653,2.82256,291.20874,20.86807,1002.97046,1009.91956,0.21719
2018-04-08-08:00:00,4.07,191.0,1005.0,292.85,15.0,265.58,3.42429,173.93631,-0.25582,3.38909,291.12451,21.37952,1002.6261,1009.56793,0.6457100000000002
2018-04-08-09:00:00,6.33,208.0,1004.8,293.05,16.0,266.59,3.95578,179.49149,-0.03511,3.95562,291.04028,21.89097,1002.28174,1009.21625,2.37422
2018-04-08-10:00:00,6.06,203.0,1005.2,292.25,15.0,265.09,3.66959,180.50537,0.02222,3.66848,288.90076,24.49766,1002.62311,1009.57544,2.3904099999999997
2018-04-08-11:00:00,3.97,204.0,1005.6,290.85,20.0,267.69,3.3834,181.51927,0.07956,3.38133,286.76123,27.10436,1002.96454,1009.93457,0.5866000000000002
2018-04-08-12:00:00,3.86,194.0,1006.2,289.95,24.0,269.35,2.89069,175.72522,-0.21547,2.88264,285.21545,33.12712,1002.97736,1009.94,0.9693099999999997
2018-04-08-13:00:00,3.52,160.0,1007.0,288.95,26.0,269.56,2.91253,161.77483,-0.85399,2.60472,284.11462,36.23948,1003.41882,1010.41125,0.6074700000000002
2018-04-08-14:00:00,6.78,160.0,1007.4,288.05,28.0,269.77,2.93437,147.82445,-1.49251,2.3268,283.01379,39.35183,1003.86023,1010.88251,3.8456300000000003
2018-04-08-15:00:00,6.92,154.0,1007.1,287.45,28.0,269.24,2.95621,133.87405,-2.13103,2.04887,281.91296,42.46419,1004.3017,1011.35376,3.96379
2018-04-08-16:00:00,5.32,134.0,1007.5,285.85,31.0,269.19,2.64599,119.09484,-2.09585,1.36045,281.02243,44.58964,1004.45483,1011.5296,2.6740100000000004
2018-04-08-17:00:00,3.21,107.0,1007.8,282.95,45.0,271.61,2.33578,104.31564,-2.06067,0.67203,280.13193,46.71508,1004.60803,1011.70538,0.8742199999999998
2018-04-08-18:00:00,2.59,112.0,1008.1,281.65,50.0,271.84,2.02556,89.53642,-2.0255,-0.01639,279.24139,48.84053,1004.76117,1011.88123,0.5644399999999998
2018-04-08-19:00:00,2.39,107.0,1007.7,280.95,53.0,271.98,2.04235,81.40858,-1.97825,-0.30169,278.35388,52.28252,1004.81018,1011.95959,0.34765000000000024
2018-04-08-20:00:00,3.14,102.0,1007.6,280.25,58.0,272.56,2.05914,73.28072,-1.93101,-0.587,277.46634,55.72451,1004.85925,1012.0379,1.08086
2018-04-08-21:00:00,1.66,120.0,1007.6,280.35,57.0,272.42,2.07592,65.15288,-1.88376,-0.8723,276.57883,59.1665,1004.90826,1012.11627,-0.41592000000000007
2018-04-08-22:00:00,1.42,53.0,1007.5,279.65,59.0,272.23,1.92495,67.47478,-1.7707,-0.74765,277.78146,57.09332,1004.82098,1012.03754,-0.50495
2018-04-08-23:00:00,1.07,97.0,1007.8,281.25,52.0,272.0,1.77397,69.79668,-1.65765,-0.62299,278.98413,55.02013,1004.73376,1011.95874,-0.70397
2018-04-09-00:00:01,0.9,104.0,1007.7,283.05,47.0,272.3,1.62299,72.11858,-1.54459,-0.49834,280.18677,52.94694,1004.64648,1011.88,-0.7229899999999999
2018-04-09-01:00:00,2.06,135.0,1007.3,284.25,42.0,271.86,1.69748,84.14004,-1.61448,-0.14016,282.58154,46.56223,1003.91858,1011.09521,0.36251999999999995
2018-04-09-02:00:00,2.5,88.0,1006.6,286.45,35.0,271.37,1.77196,96.1615,-1.68436,0.21801,284.97629,40.17751,1003.19073,1010.31042,0.72804
2018-04-09-03:00:00,3.53,97.0,1005.3,288.05,31.0,271.14,1.84644,108.18296,-1.75424,0.57619,287.37106,33.79279,1002.46283,1009.52563,1.6835599999999997
2018-04-09-04:00:00,3.31,108.0,1003.6,289.35,27.0,270.42,2.02381,122.03024,-1.56921,1.06884,288.78067,32.39437,1001.06598,1008.08228,1.28619
2018-04-09-05:00:00,3.09,154.0,1002.7,290.75,25.0,270.59,2.20117,135.87752,-1.38418,1.56149,290.19025,30.99594,999.66919,1006.63898,0.88883
2018-04-09-06:00:00,6.19,150.0,1001.3,291.55,26.0,271.82,2.37854,149.72479,-1.19915,2.05414,291.59985,29.59752,998.27234,1005.19562,3.8114600000000003
2018-04-09-07:00:00,4.28,141.0,1000.2,291.95,28.0,273.19,2.44829,154.68147,-1.02858,2.20103,291.83047,29.50157,997.216,1004.12189,1.8317100000000002
2018-04-09-08:00:00,3.95,126.0,999.6,291.95,32.0,275.04,2.51805,159.63814,-0.858,2.34793,292.06113,29.40562,996.15961,1003.0481,1.43195
2018-04-09-09:00:00,2.99,133.0,999.3,291.95,32.0,275.04,2.5878,164.59482,-0.68743,2.49483,292.29175,29.30966,995.10327,1001.97437,0.4022000000000001
2018-04-09-10:00:00,3.06,107.0,999.3,291.65,36.0,276.43,2.40765,143.18771,-1.12958,1.7861,290.25754,36.58376,994.95996,1001.82855,0.6523500000000002
2018-04-09-11:00:00,3.4,131.0,999.1,291.55,38.0,277.1,2.22749,121.78062,-1.57173,1.07738,288.2233,43.85785,994.81659,1001.68268,1.17251
2018-04-09-12:00:00,3.99,141.0,999.2,290.95,41.0,277.64,2.08181,90.72616,-2.08164,0.02638,286.50266,47.55082,995.89001,1002.76813,1.9081900000000003
2018-04-09-13:00:00,2.35,112.0,999.1,289.05,47.0,277.84,2.17364,86.83034,-2.15919,-0.13182,285.32898,53.55886,995.60651,1002.51855,0.1763600000000003
2018-04-09-14:00:00,3.67,124.0,998.7,288.95,45.0,277.13,2.26546,82.93452,-2.23673,-0.29002,284.1553,59.56689,995.32306,1002.26892,1.40454
2018-04-09-15:00:00,3.45,125.0,998.4,287.95,46.0,276.52,2.35729,79.0387,-2.31428,-0.44823,282.98163,65.57492,995.03955,1002.01935,1.0927100000000003
2018-04-09-16:00:00,3.47,122.0,998.1,287.25,49.0,276.77,2.21173,159.28094,-1.12933,-0.78756,282.31827,67.94725,994.53571,1001.52124,1.25827
2018-04-09-17:00:00,1.8,179.0,997.4,286.35,53.0,277.04,2.06618,239.52319,0.05562,-1.12689,281.65494,70.31957,994.0318,1001.02313,-0.2661800000000001
2018-04-09-18:00:00,1.46,267.0,996.9,286.25,54.0,277.21,1.92062,319.76544,1.24057,-1.46621,280.99158,72.6919,993.52795,1000.52502,-0.46062000000000003
2018-04-09-19:00:00,1.16,83.0,996.5,285.95,54.0,276.93,1.87573,317.21182,1.26872,-1.37663,280.30777,76.46344,993.14459,1000.12439,-0.71573
2018-04-09-20:00:00,2.04,278.0,996.7,285.15,59.0,277.44,1.83084,314.65823,1.29688,-1.28704,279.62393,80.23497,992.76117,999.72375,0.20916
2018-04-09-21:00:00,1.64,303.0,996.3,283.85,66.0,277.79,1.78595,312.10461,1.32503,-1.19745,278.94012,84.00651,992.37781,999.32312,-0.14595000000000002
2018-04-09-22:00:00,2.42,315.0,996.2,283.85,67.0,278.01,1.88245,311.4791,1.41155,-1.2451,281.19684,72.57132,992.66882,999.60919,0.53755
2018-04-09-23:00:00,2.57,349.0,997.4,284.45,66.0,278.37,1.97895,310.85361,1.49806,-1.29275,283.45355,61.13613,992.95978,999.8952,0.5910499999999999
2018-04-10-00:00:01,2.13,174.0,996.2,287.95,52.0,278.27,2.07546,310.22809,1.58457,-1.3404,285.71027,49.70095,993.25079,1000.18127,0.05453999999999981
2018-04-10-01:00:00,1.15,295.0,996.4,292.55,37.0,277.63,3.78178,302.94281,3.33228,-1.64946,289.00922,40.23213,993.22107,1000.1192,-2.63178
2018-04-10-02:00:00,11.0,289.0,996.3,296.65,18.0,271.16,5.48809,295.6575,5.07999,-1.95853,292.30814,30.76332,993.19128,1000.05707,5.51191
2018-04-10-03:00:00,8.99,291.0,996.5,297.25,15.0,269.19,7.19441,288.37222,6.82771,-2.2676,295.60709,21.2945,993.16156,999.995,1.7955899999999998
2018-04-10-04:00:00,11.38,293.0,996.5,297.75,15.0,269.6,7.53677,294.81494,6.72014,-3.18763,296.02371,19.89643,993.20679,1000.03418,3.843230000000001
2018-04-10-05:00:00,11.67,291.0,997.0,297.95,15.0,269.77,7.87913,301.25766,6.61257,-4.10767,296.44037,18.49837,993.25195,1000.0733,3.79087
2018-04-10-06:00:00,12.95,301.0,997.8,297.35,16.0,270.14,8.22149,307.70038,6.505,-5.02771,296.85699,17.10031,993.29718,1000.11249,4.72851
2018-04-10-07:00:00,15.47,327.0,998.7,296.05,18.0,270.66,7.39266,314.34656,5.3599,-4.96658,295.98233,17.51908,994.34106,1001.17059,8.07734
2018-04-10-08:00:00,12.47,316.0,1000.4,294.85,20.0,271.08,6.56384,320.99274,4.21479,-4.90545,295.10764,17.93785,995.38489,1002.22876,5.906160000000001
2018-04-10-09:00:00,10.52,307.0,1001.4,294.45,20.0,270.74,5.73501,327.63892,3.06969,-4.84432,294.23297,18.35662,996.42877,1003.28687,4.78499
2018-04-10-10:00:00,7.31,318.0,1002.7,293.65,21.0,270.72,4.79626,332.5856,2.33936,-4.15732,291.56192,23.40423,997.7254,1004.5954,2.5137399999999994
2018-04-10-11:00:00,5.73,317.0,1003.6,292.05,23.0,270.59,3.85751,337.53232,1.60903,-3.47033,288.89087,28.45183,999.02209,1005.90399,1.8724900000000004
2018-04-10-12:00:00,5.25,324.0,1004.6,291.25,25.0,271.03,3.43665,330.28125,1.70369,-2.98462,288.60474,26.64978,1001.64185,1008.54688,1.8133499999999998
2018-04-10-13:00:00,7.95,324.0,1005.8,291.25,22.0,269.3,3.11226,311.47296,1.9551,-2.04498,286.94229,32.03843,1002.6261,1009.55084,4.83774
2018-04-10-14:00:00,5.76,309.0,1006.5,290.55,24.0,269.87,2.78787,292.66467,2.2065,-1.10533,285.27985,37.42707,1003.61041,1010.55481,2.97213
2018-04-10-15:00:00,2.13,277.0,1007.5,290.05,24.0,269.44,2.46349,273.85638,2.45791,-0.16568,283.6174,42.81571,1004.59467,1011.55878,-0.3334900000000003
2018-04-10-16:00:00,2.27,215.0,1007.9,289.95,25.0,269.9,2.51956,289.14844,2.20562,-0.77982,283.46301,42.37704,1004.77301,1011.74731,-0.24955999999999978
2018-04-10-17:00:00,2.54,218.0,1008.0,289.85,25.0,269.81,2.57564,304.44049,1.95332,-1.39396,283.30862,41.93837,1004.95142,1011.93585,-0.035639999999999894
2018-04-10-18:00:00,2.78,283.0,1008.0,288.45,29.0,270.59,2.63172,319.73254,1.70103,-2.00809,283.15424,41.49969,1005.12976,1012.12439,0.14827999999999975
2018-04-10-19:00:00,2.8,282.0,1008.0,287.45,32.0,271.04,2.40884,327.23227,1.33371,-1.96188,282.0936,45.16449,1005.55261,1012.55981,0.39115999999999973
2018-04-10-20:00:00,1.78,153.0,1008.3,285.95,37.0,271.68,2.18597,334.73203,0.96639,-1.91567,281.03299,48.82928,1005.9754,1012.99518,-0.40597000000000016
2018-04-10-21:00:00,0.46,128.0,1008.3,282.55,51.0,272.95,1.9631,342.23175,0.59908,-1.86945,279.97235,52.49407,1006.39825,1013.4306,-1.5031
2018-04-10-22:00:00,1.64,57.0,1008.4,281.95,56.0,273.68,1.86834,229.98087,0.34595,-1.80335,281.58374,49.80502,1006.76526,1013.81018,-0.22834
2018-04-10-23:00:00,1.25,6.0,1009.0,285.75,46.0,274.49,1.77358,117.72998,0.09283,-1.73725,283.19513,47.11597,1007.1322,1014.18982,-0.5235799999999999
2018-04-11-00:00:01,1.38,324.0,1009.4,289.65,32.0,273.0,1.67882,5.4791,-0.1603,-1.67115,284.80652,44.42693,1007.49921,1014.5694,-0.2988200000000001
2018-04-11-01:00:00,2.12,219.0,1009.2,291.75,28.0,273.01,2.14646,73.64227,0.40627,-0.22419,287.45834,38.47073,1007.08789,1014.1225,-0.026459999999999706
2018-04-11-02:00:00,5.46,191.0,1008.9,293.75,22.0,271.44,2.6141,141.80544,0.97284,1.22276,290.1102,32.51454,1006.67664,1013.67566,2.8459
2018-04-11-03:00:00,4.05,219.0,1007.8,295.15,18.0,269.9,3.08175,209.96861,1.53941,2.66971,292.76202,26.55835,1006.26532,1013.22876,0.9682499999999998
2018-04-11-04:00:00,7.08,268.0,1006.8,297.25,11.0,265.1,3.54229,214.81616,2.06929,2.84077,294.13025,24.14264,1005.18341,1012.12042,3.53771
2018-04-11-05:00:00,5.61,275.0,1005.9,297.95,11.0,265.66,4.00284,219.66371,2.59917,3.01183,295.49847,21.72694,1004.10144,1011.01208,1.6071600000000004
2018-04-11-06:00:00,4.36,280.0,1005.0,299.15,10.0,265.37,4.46338,224.51126,3.12905,3.18289,296.8667,19.31124,1003.01953,1009.90375,-0.10337999999999958
2018-04-11-07:00:00,5.91,271.0,-9999.0,299.05,10.0,265.29,5.17812,218.8259,3.10152,4.0764,296.62018,20.01018,1002.40112,1009.27582,0.7318800000000003
2018-04-11-08:00:00,5.9,273.0,-9999.0,299.25,10.0,265.45,5.89286,213.14052,3.07399,4.9699,296.37369,20.70913,1001.78271,1008.64795,0.00714000000000059
2018-04-11-09:00:00,5.37,270.0,-9999.0,298.85,9.0,263.77,6.6076,207.45515,3.04646,5.8634,296.12717,21.40807,1001.16431,1008.02002,-1.2375999999999996
2018-04-11-10:00:00,6.19,226.0,-9999.0,297.55,17.0,271.13,5.84054,211.16478,2.92622,5.03104,294.60712,23.63247,1001.60956,1008.47815,0.34946000000000055
2018-04-11-11:00:00,5.01,211.0,-9999.0,296.05,21.0,272.76,5.07348,214.87439,2.80598,4.19867,293.0871,25.85687,1002.05481,1008.93622,-0.0634800000000002
2018-04-11-12:00:00,4.72,203.0,-9999.0,295.05,23.0,273.16,3.437,203.76654,1.38515,3.14552,290.26147,31.83056,1002.57733,1009.46875,1.283
2018-04-11-13:00:00,4.47,207.0,-9999.0,294.25,25.0,273.62,3.40599,148.24312,0.24957,1.20911,289.15167,31.40325,1003.39966,1010.30585,1.0640099999999997
2018-04-11-14:00:00,2.18,18.0,-9999.0,291.55,31.0,274.24,3.37499,92.7197,-0.88602,-0.7273,288.04187,30.97594,1004.22205,1011.14288,-1.1949899999999998
2018-04-11-15:00:00,2.39,79.0,-9999.0,290.05,37.0,275.37,3.34398,37.19629,-2.0216,-2.66371,286.93207,30.54863,1005.04437,1011.97998,-0.95398
2018-04-11-16:00:00,3.04,152.0,-9999.0,289.85,38.0,275.57,3.22311,30.53555,-1.64184,-2.72508,286.40781,28.331,1005.55103,1012.50476,-0.1831100000000001
2018-04-11-17:00:00,2.99,5.0,-9999.0,286.95,47.0,275.9,3.10224,23.87482,-1.26208,-2.78645,285.88358,26.11337,1006.05774,1013.0296,-0.1122399999999999
2018-04-11-18:00:00,3.9,21.0,-9999.0,286.35,41.0,273.45,2.98137,17.21408,-0.88232,-2.84782,285.35931,23.89575,1006.56439,1013.55438,0.9186299999999998
2018-04-11-19:00:00,3.78,27.0,-9999.0,286.05,28.0,268.01,3.04898,32.77376,-1.54132,-2.36562,284.57965,25.62549,1007.54517,1014.55585,0.73102
2018-04-11-20:00:00,4.35,30.0,-9999.0,287.05,24.0,266.85,3.11659,48.33344,-2.20033,-1.88341,283.80002,27.35522,1008.52588,1015.55731,1.2334099999999997
2018-04-11-21:00:00,2.82,49.0,-9999.0,286.35,25.0,266.78,3.18421,63.89312,-2.85934,-1.4012,283.02036,29.08496,1009.50665,1016.55878,-0.36421000000000037
2018-04-11-22:00:00,4.8,87.0,-9999.0,286.95,30.0,269.73,2.48008,48.07098,-2.00726,-1.27682,283.9675,28.68802,1010.74231,1017.82166,2.3199199999999998
2018-04-11-23:00:00,3.47,105.0,-9999.0,287.45,26.0,268.25,1.77595,32.24885,-1.15518,-1.15245,284.91464,28.29108,1011.97797,1019.08459,1.6940500000000003
2018-04-12-00:00:01,4.87,107.0,-9999.0,288.75,22.0,267.16,1.07183,16.42671,-0.3031,-1.02808,285.86179,27.89415,1013.21362,1020.34747,3.79817
2018-04-12-01:00:00,4.79,123.0,-9999.0,289.85,19.0,266.17,1.72598,44.2718,-1.19825,-0.51041,287.95126,24.08361,1013.46973,1020.5658,3.06402
2018-04-12-02:00:00,3.17,91.0,-9999.0,291.55,19.0,267.6,2.38014,72.1169,-2.0934,0.00725,290.04071,20.27307,1013.72577,1020.78418,0.78986
2018-04-12-03:00:00,4.29,118.0,-9999.0,292.65,17.0,267.06,3.03429,99.962,-2.98854,0.52492,292.13019,16.46253,1013.98187,1021.0025,1.25571
2018-04-12-04:00:00,4.25,129.0,-9999.0,293.85,17.0,268.05,3.38399,114.00988,-2.82838,1.42407,293.01413,15.86751,1013.39984,1020.40356,0.8660100000000002
2018-04-12-05:00:00,3.92,161.0,-9999.0,294.95,17.0,268.97,3.73369,128.05777,-2.66821,2.32323,293.89804,15.27249,1012.81787,1019.80457,0.18630999999999975
2018-04-12-06:00:00,5.45,128.0,-9999.0,295.95,15.0,268.13,4.08338,142.10565,-2.50804,3.22238,294.78198,14.67747,1012.23584,1019.20563,1.3666200000000002
2018-04-12-07:00:00,7.34,160.0,-9999.0,295.75,16.0,268.82,4.53739,148.20436,-2.28086,3.85823,293.99075,14.99526,1012.02472,1018.99982,2.8026099999999996
