data-time,wind,dir,slp,t2,rh2,td2
20180824-15,2.77,20.0,1003.6,297.65,66.0,291.0
20180824-16,2.87,23.0,1003.8,297.85,65.0,290.95
20180824-17,1.88,355.0,1004.1,295.85,78.0,291.88
20180824-18,2.35,5.0,1004.1,295.15,84.0,292.37
20180824-19,2.21,346.0,1004.4,294.65,85.0,292.07
20180824-20,2.66,2.0,1004.4,293.95,88.0,291.92
20180824-21,1.63,341.0,1004.8,293.55,89.0,291.71
20180824-22,0.97,325.0,1005.3,293.45,91.0,291.96
20180824-23,1.91,321.0,1005.8,296.15,79.0,292.38
20180825-0,2.84,31.0,1005.9,298.25,67.0,291.81
20180825-1,1.72,90.0,1005.8,299.45,59.0,290.95
20180825-2,2.14,109.0,1005.6,300.65,58.0,291.82
20180825-3,1.66,196.0,1005.2,301.95,55.0,292.2
20180825-4,1.44,184.0,1004.4,303.65,49.0,291.96
20180825-5,1.41,140.0,1003.8,304.55,49.0,292.79
20180825-6,1.57,185.0,1003.1,305.95,45.0,292.73
20180825-7,3.08,227.0,1002.6,305.55,46.0,292.71
20180825-8,4.21,201.0,1002.4,304.95,45.0,291.82
20180825-9,3.39,180.0,1002.3,304.35,50.0,292.93
20180825-10,4.22,167.0,1002.3,303.45,56.0,293.89
20180825-11,3.67,179.0,1002.8,302.45,60.0,294.05
20180825-12,3.95,177.0,1003.6,301.65,63.0,294.08
20180825-13,3.88,175.0,1004.0,301.55,64.0,294.23
20180825-14,3.7,169.0,1004.2,300.95,66.0,294.15
20180825-15,3.38,152.0,1004.2,301.05,65.0,294.0
20180825-16,4.54,154.0,1004.4,300.15,69.0,294.1
20180825-17,5.1,157.0,1004.4,300.05,67.0,293.53
20180825-18,2.61,177.0,1004.3,299.05,71.0,293.49
20180825-19,1.46,172.0,1004.3,298.65,74.0,293.77
20180825-20,2.25,161.0,1004.4,298.75,73.0,293.65
20180825-21,2.39,117.0,1004.3,298.85,74.0,293.96
20180825-22,1.12,7.0,1005.0,297.25,87.0,294.99
20180825-23,1.13,177.0,1005.4,297.85,84.0,295.02
20180826-0,1.07,210.0,1005.6,300.15,70.0,294.33
20180826-1,2.23,46.0,1005.9,301.05,66.0,294.25
20180826-2,1.76,28.0,1006.0,302.45,62.0,294.58
20180826-3,2.02,162.0,1005.7,303.65,60.0,295.19
20180826-4,1.92,167.0,1005.2,304.45,58.0,295.4
20180826-5,2.6,121.0,1004.7,304.95,54.0,294.72
20180826-6,2.82,134.0,1004.3,305.15,52.0,294.3
20180826-7,5.12,136.0,1003.6,305.85,49.0,294.0
20180826-8,3.34,182.0,1003.2,306.15,46.0,293.27
20180826-9,4.15,165.0,1003.2,304.95,54.0,294.72
20180826-10,4.58,157.0,1003.5,303.85,60.0,295.38
20180826-11,4.12,169.0,1003.9,302.85,62.0,294.96
20180826-12,4.12,156.0,1004.8,302.65,64.0,295.28
20180826-13,3.6,157.0,1005.2,302.65,64.0,295.28
20180826-14,2.94,142.0,1005.3,302.25,67.0,295.64
20180826-15,2.48,133.0,1005.4,302.05,69.0,295.92
20180826-16,2.9,137.0,1005.6,301.35,72.0,295.94
20180826-17,2.75,147.0,1005.8,301.15,70.0,295.29
20180826-18,4.08,164.0,1006.0,300.45,73.0,295.29
20180826-19,2.97,165.0,1006.3,299.85,77.0,295.57
20180826-20,3.53,152.0,1006.4,299.85,77.0,295.57
20180826-21,2.74,143.0,1006.5,299.35,78.0,295.29
20180826-22,2.94,130.0,1007.1,299.05,82.0,295.81
20180826-23,3.56,143.0,1007.2,299.35,78.0,295.29
20180827-0,1.9,142.0,1007.4,300.05,70.0,294.23
20180827-1,2.35,136.0,1007.5,301.25,64.0,293.95
20180827-2,2.49,162.0,1007.8,302.25,62.0,294.39
20180827-3,2.92,147.0,1007.3,303.15,59.0,294.45
20180827-4,3.07,131.0,1007.0,304.35,54.0,294.15
20180827-5,3.3,140.0,1006.6,304.35,55.0,294.45
20180827-6,4.68,147.0,1006.2,303.85,57.0,294.55
20180827-7,4.99,150.0,1005.5,304.55,55.0,294.64
20180827-8,4.51,147.0,1005.1,304.65,52.0,293.83
20180827-9,4.2,148.0,1004.9,304.35,54.0,294.15
20180827-10,4.06,165.0,1005.1,303.45,56.0,293.89
20180827-11,4.11,157.0,1005.4,302.85,53.0,292.46
20180827-12,3.86,142.0,1005.8,301.75,57.0,292.58
20180827-13,3.47,144.0,1006.1,300.75,60.0,292.45
20180827-14,3.33,137.0,1005.9,300.25,63.0,292.74
20180827-15,2.76,142.0,1005.8,299.35,66.0,292.62
20180827-16,2.04,128.0,1005.6,298.65,70.0,292.88
20180827-17,3.68,111.0,1005.6,298.25,74.0,293.38
20180827-18,2.5,145.0,1005.5,297.75,77.0,293.53
20180827-19,2.83,152.0,1005.3,297.65,78.0,293.64
20180827-20,2.21,106.0,1005.1,297.55,85.0,294.91
20180827-21,3.64,112.0,1004.7,296.95,89.0,295.06
20180827-22,2.42,138.0,1004.6,296.95,89.0,295.06
20180827-23,3.32,140.0,1004.6,297.35,87.0,295.09
20180828-0,2.74,154.0,1004.6,298.55,81.0,295.12
20180828-1,2.61,168.0,1004.6,299.15,79.0,295.3
20180828-2,1.34,124.0,1005.1,300.45,70.0,294.62
20180828-3,1.43,57.0,1004.7,300.75,69.0,294.67
20180828-4,2.19,26.0,1004.2,302.55,64.0,295.18
20180828-5,3.41,349.0,1004.1,301.85,69.0,295.73
20180828-6,1.23,2.0,1003.6,302.75,63.0,295.12
20180828-7,1.55,233.0,1003.0,302.95,57.0,293.71
20180828-8,2.29,340.0,1003.1,303.45,58.0,294.45
20180828-9,1.02,286.0,1002.6,303.65,54.0,293.5
20180828-10,1.22,350.0,1002.5,302.65,61.0,294.51
20180828-11,1.32,350.0,1003.0,298.75,86.0,296.28
20180828-12,1.15,325.0,1003.5,299.05,84.0,296.2
20180828-13,1.44,334.0,1004.0,297.65,90.0,295.93
20180828-14,0.82,275.0,1004.1,296.85,93.0,295.67
20180828-15,2.57,326.0,1004.4,297.45,93.0,296.27
20180828-16,2.01,328.0,1004.4,297.25,92.0,295.89
20180828-17,1.83,315.0,1004.5,296.45,95.0,295.62
20180828-18,1.47,343.0,1004.5,296.05,69.0,290.16
20180828-19,1.5,249.0,1004.7,294.25,78.0,290.33
20180828-20,1.81,329.0,1004.9,294.35,73.0,289.4
20180828-21,2.97,29.0,1005.1,296.15,65.0,289.33
20180828-22,3.75,19.0,1005.7,296.25,66.0,289.66
20180828-23,5.33,20.0,1006.5,297.25,57.0,288.35
20180829-0,4.54,25.0,1006.6,299.25,51.0,288.51
20180829-1,3.61,23.0,1006.7,299.85,48.0,288.13
20180829-2,3.07,350.0,1006.5,302.55,41.0,288.18
20180829-3,3.4,3.0,1006.1,303.35,43.0,289.65
20180829-4,4.34,1.0,1005.5,304.55,34.0,287.12
20180829-5,2.46,6.0,1005.0,304.95,33.0,287.02
20180829-6,3.02,352.0,1004.4,305.85,36.0,289.15
20180829-7,2.01,66.0,1004.1,305.45,34.0,287.92
20180829-8,3.74,37.0,1003.9,305.45,34.0,287.92
20180829-9,3.58,74.0,1004.0,305.25,34.0,287.74
20180829-10,3.68,128.0,1004.2,304.35,39.0,289.04
20180829-11,4.09,158.0,1004.8,302.25,50.0,290.98
20180829-12,3.89,161.0,1005.5,301.35,52.0,290.76
20180829-13,1.71,209.0,1005.8,298.15,70.0,292.4
20180829-14,1.48,200.0,1006.0,297.25,76.0,292.84
20180829-15,0.79,253.0,1006.5,296.55,85.0,293.93
20180829-16,1.84,31.0,1006.9,298.25,73.0,293.16
20180829-17,2.58,108.0,1006.7,299.55,65.0,292.57
20180829-18,2.53,142.0,1006.8,298.75,68.0,292.52
20180829-19,1.69,169.0,1006.5,297.65,74.0,292.8
20180829-20,1.69,48.0,1006.7,298.05,73.0,292.97
20180829-21,1.87,106.0,1006.5,297.55,76.0,293.13
20180829-22,1.6,355.0,1007.0,296.55,87.0,294.3
20180829-23,1.19,335.0,1007.7,296.55,89.0,294.67
20180830-0,2.55,340.0,1008.4,296.95,87.0,294.7
20180830-1,2.16,337.0,1008.9,295.55,94.0,294.55
20180830-2,1.68,344.0,1009.5,295.75,96.0,295.09
20180830-3,1.26,280.0,1009.4,295.85,92.0,294.51
20180830-4,1.0,261.0,1009.2,296.45,93.0,295.28
20180830-5,1.91,246.0,1009.0,297.65,83.0,294.63
20180830-6,1.8,238.0,1008.9,298.35,78.0,294.32
20180830-7,2.48,232.0,1008.2,299.25,66.0,292.53
20180830-8,1.58,232.0,1007.8,299.45,57.0,290.42
20180830-9,1.08,263.0,1007.8,299.05,63.0,291.6
20180830-10,1.11,209.0,1007.5,299.65,58.0,290.88
20180830-11,0.54,229.0,1007.8,295.45,84.0,292.66
20180830-12,0.39,210.0,1008.4,294.15,90.0,292.47
20180830-13,0.79,264.0,1009.1,293.75,92.0,292.43
20180830-14,0.2,312.0,1009.3,292.95,96.0,292.3
20180830-15,1.7,3.0,1009.6,293.15,95.0,292.34
20180830-16,1.12,325.0,1009.7,293.15,94.0,292.17
20180830-17,1.6,342.0,1009.7,293.15,94.0,292.17
20180830-18,1.54,347.0,1009.5,292.65,96.0,292.01
20180830-19,1.43,298.0,1009.8,292.25,97.0,291.77
20180830-20,1.03,313.0,1009.8,291.55,99.0,291.39
20180830-21,0.98,330.0,1010.0,291.65,99.0,291.49
20180830-22,0.39,212.0,1010.2,291.65,99.0,291.49
20180830-23,2.24,8.0,1010.7,293.55,92.0,292.23
20180831-0,1.88,333.0,1010.9,295.75,83.0,292.77
20180831-1,2.74,346.0,1010.9,298.45,74.0,293.57
20180831-2,3.04,345.0,1010.9,299.25,73.0,294.13
20180831-3,2.27,353.0,1010.6,301.75,57.0,292.58
20180831-4,2.54,119.0,1010.3,302.65,51.0,291.67
20180831-5,2.2,100.0,1009.8,303.75,45.0,290.72
20180831-6,2.21,163.0,1009.4,304.25,43.0,290.47
20180831-7,2.09,143.0,1008.8,304.85,42.0,290.64
20180831-8,2.42,189.0,1008.7,304.45,41.0,289.91
20180831-9,2.4,144.0,1008.7,303.85,44.0,290.46
20180831-10,4.05,151.0,1008.7,302.95,46.0,290.33
20180831-11,3.55,156.0,1008.9,301.35,51.0,290.46
20180831-12,2.58,149.0,1009.4,300.85,54.0,290.88
20180831-13,1.74,185.0,1010.5,298.45,66.0,291.76
20180831-14,1.26,193.0,1010.7,296.55,84.0,293.74
20180831-15,3.02,142.0,1010.6,299.15,65.0,292.19
20180831-16,3.03,95.0,1011.0,297.25,76.0,292.84
20180831-17,4.33,109.0,1010.8,297.05,86.0,294.61
20180831-18,3.29,110.0,1010.8,296.85,89.0,294.96
20180831-19,2.92,94.0,1011.1,296.65,91.0,295.12
20180831-20,3.47,92.0,1010.6,296.15,93.0,294.98
20180831-21,2.94,115.0,1010.4,295.85,95.0,295.02
20180831-22,1.96,110.0,1010.9,295.75,96.0,295.09
20180831-23,0.89,175.0,1011.3,296.25,93.0,295.08
20180901-0,1.23,210.0,1011.3,296.95,92.0,295.6
20180901-1,2.46,158.0,1010.9,298.35,85.0,295.7
20180901-2,2.31,189.0,1010.4,299.95,76.0,295.46
20180901-3,3.17,162.0,1010.1,300.15,70.0,294.33
20180901-4,4.07,132.0,1009.2,301.05,60.0,292.73
20180901-5,2.69,147.0,1008.5,301.85,55.0,292.11
20180901-6,3.43,180.0,1007.7,302.15,50.0,290.89
20180901-7,3.59,175.0,1006.9,301.95,49.0,290.39
20180901-8,3.67,183.0,1006.6,301.05,54.0,291.07
20180901-9,2.89,195.0,1006.3,300.65,57.0,291.54
20180901-10,3.82,144.0,1006.0,299.65,64.0,292.42
20180901-11,4.01,151.0,1005.8,299.35,65.0,292.38
20180901-12,4.15,164.0,1005.7,298.35,70.0,292.6
20180901-13,1.99,178.0,1005.5,297.95,73.0,292.87
20180901-14,3.05,144.0,1005.1,298.35,69.0,292.37
20180901-15,3.16,154.0,1004.5,297.95,73.0,292.87
20180901-16,2.95,187.0,1004.0,296.55,82.0,293.36
20180901-17,2.05,177.0,1003.5,294.75,96.0,294.1
20180901-18,0.97,209.0,1003.1,294.25,99.0,294.09
20180901-19,3.58,143.0,1002.3,293.65,98.0,293.33
20180901-20,3.58,148.0,1001.8,293.65,99.0,293.49
20180901-21,2.72,125.0,1001.5,293.55,100.0,293.55
20180901-22,3.21,133.0,1001.4,293.55,100.0,293.55
20180901-23,3.33,142.0,1001.4,294.05,100.0,294.05
20180902-0,3.34,170.0,1001.0,294.25,100.0,294.25
20180902-1,2.17,176.0,1000.9,294.35,100.0,294.35
20180902-2,2.11,202.0,1000.9,294.75,99.0,294.59
20180902-3,1.94,214.0,1000.3,296.25,93.0,295.08
20180902-4,0.65,299.0,999.6,298.55,84.0,295.71
20180902-5,1.65,358.0,998.8,299.35,78.0,295.29
20180902-6,1.44,105.0,998.7,299.15,79.0,295.3
20180902-7,2.18,100.0,998.1,300.15,74.0,295.22
20180902-8,3.04,148.0,997.5,300.05,75.0,295.34
20180902-9,3.41,147.0,997.8,299.75,78.0,295.68
20180902-10,2.96,130.0,997.9,299.35,80.0,295.7
20180902-11,3.27,173.0,998.3,298.75,83.0,295.71
20180902-12,3.0,157.0,998.8,298.75,83.0,295.71
20180902-13,3.64,82.0,999.0,297.55,89.0,295.66
20180902-14,3.01,102.0,999.1,297.35,91.0,295.82
20180902-15,1.95,95.0,998.8,297.35,91.0,295.82
20180902-16,1.46,89.0,998.8,296.95,93.0,295.77
20180902-17,1.57,113.0,998.5,297.05,93.0,295.87
20180902-18,1.51,124.0,998.2,296.65,95.0,295.82
20180902-19,1.5,64.0,998.2,296.25,96.0,295.59
20180902-20,1.28,106.0,997.8,296.15,97.0,295.66
20180902-21,0.97,323.0,998.0,296.15,98.0,295.82
20180902-22,1.2,250.0,997.8,294.45,99.0,294.29
20180902-23,0.7,172.0,997.9,295.65,100.0,295.65
20180903-0,1.01,357.0,998.1,296.55,97.0,296.06
20180903-1,1.87,237.0,998.4,299.75,58.0,290.97
20180903-2,3.92,309.0,998.3,302.05,39.0,286.97
20180903-3,4.08,301.0,998.3,302.85,35.0,286.04
20180903-4,7.53,331.0,998.4,302.95,34.0,285.69
20180903-5,5.32,324.0,998.3,303.55,33.0,285.78
20180903-6,4.88,307.0,997.9,303.85,33.0,286.04
20180903-7,6.04,324.0,997.7,303.25,33.0,285.51
20180903-8,5.01,322.0,998.1,303.95,32.0,285.67
20180903-9,5.14,312.0,998.5,302.85,33.0,285.16
20180903-10,4.94,310.0,998.8,301.95,33.0,284.36
20180903-11,5.28,314.0,999.5,300.35,34.0,283.38
20180903-12,2.75,324.0,1000.5,299.15,37.0,283.56
20180903-13,3.44,324.0,1000.9,298.35,40.0,284.0
20180903-14,3.29,325.0,1000.9,298.25,39.0,283.53
20180903-15,3.93,318.0,1000.8,298.55,39.0,283.81
20180903-16,2.44,299.0,1000.9,297.55,43.0,284.35
20180903-17,2.13,289.0,1000.8,295.75,51.0,285.25
20180903-18,2.76,305.0,1000.7,295.55,52.0,285.36
20180903-19,2.63,286.0,1000.9,295.65,51.0,285.16
20180903-20,2.01,264.0,1000.9,294.25,57.0,285.52
20180903-21,2.89,291.0,1000.9,294.95,51.0,284.51
20180903-22,3.05,300.0,1001.4,295.35,49.0,284.28
20180903-23,1.73,249.0,1001.7,296.25,49.0,285.11
20180904-0,2.44,298.0,1001.8,298.45,45.0,285.86
20180904-1,4.13,317.0,1001.6,300.55,34.0,283.56
20180904-2,3.67,314.0,1001.6,302.35,33.0,284.71
20180904-3,3.51,294.0,1001.2,302.45,33.0,284.8
20180904-4,3.52,285.0,1000.5,303.15,32.0,284.96
20180904-5,3.62,290.0,999.8,303.75,29.0,284.01
20180904-6,2.78,270.0,999.0,304.35,29.0,284.54
20180904-7,3.52,254.0,998.2,304.85,30.0,285.48
20180904-8,3.29,269.0,997.9,305.05,30.0,285.66
20180904-9,2.65,279.0,998.0,304.65,30.0,285.31
20180904-10,1.4,262.0,998.3,301.95,41.0,287.64
20180904-11,1.63,277.0,998.6,298.45,59.0,290.01
20180904-12,1.66,301.0,999.3,297.45,48.0,285.91
20180904-13,2.3,320.0,999.9,297.85,45.0,285.31
20180904-14,1.81,317.0,1000.2,296.35,52.0,286.1
20180904-15,1.94,293.0,1000.2,294.85,59.0,286.61
20180904-16,1.2,248.0,1000.2,294.95,67.0,288.65
20180904-17,1.1,355.0,1000.5,292.85,71.0,287.52
20180904-18,1.14,328.0,1000.6,291.75,88.0,289.75
20180904-19,1.36,339.0,1000.7,291.85,84.0,289.13
20180904-20,1.51,5.0,1000.8,291.85,86.0,289.49
20180904-21,2.24,354.0,1001.1,291.95,84.0,289.23
20180904-22,2.08,351.0,1001.4,291.35,87.0,289.18
20180904-23,2.18,358.0,1001.5,294.65,70.0,289.04
20180905-0,2.83,352.0,1001.9,297.15,56.0,287.98
20180905-1,2.36,353.0,1002.3,299.85,46.0,287.48
20180905-2,1.9,354.0,1002.1,302.25,40.0,287.53
20180905-3,1.6,302.0,1001.2,304.05,33.0,286.22
20180905-4,1.91,270.0,1000.3,304.85,31.0,285.98
20180905-5,2.09,265.0,999.3,306.35,27.0,285.21
20180905-6,2.02,235.0,998.4,307.45,24.0,284.39
20180905-7,2.41,227.0,997.8,307.05,28.0,286.36
20180905-8,3.24,207.0,997.3,305.95,27.0,284.86
20180905-9,5.08,213.0,997.1,304.75,30.0,285.4
20180905-10,4.07,198.0,996.8,304.05,28.0,283.75
20180905-11,2.89,198.0,996.5,302.95,32.0,284.78
20180905-12,2.94,204.0,997.0,301.95,38.0,286.48
20180905-13,1.87,214.0,997.1,300.35,45.0,287.6
20180905-14,1.41,252.0,997.1,298.15,61.0,290.24
20180905-15,2.18,176.0,996.4,297.65,62.0,290.02
20180905-16,1.05,28.0,996.3,295.85,69.0,289.97
20180905-17,1.42,224.0,996.0,294.85,77.0,290.71
20180905-18,1.47,352.0,995.7,293.55,86.0,291.17
20180905-19,3.04,344.0,996.5,293.95,83.0,291.0
20180905-20,2.3,325.0,996.9,293.25,82.0,290.13
20180905-21,2.49,308.0,997.4,296.65,35.0,280.51
20180905-22,2.33,296.0,997.7,296.25,39.0,281.73
20180905-23,2.81,312.0,998.0,296.55,34.0,280.0
20180906-0,3.02,305.0,998.5,299.05,29.0,279.9
20180906-1,4.52,313.0,999.0,299.65,28.0,279.92
20180906-2,5.62,284.0,999.3,299.15,28.0,279.48
20180906-3,7.43,311.0,999.4,299.05,28.0,279.39
20180906-4,7.83,308.0,999.0,298.85,29.0,279.73
20180906-5,6.81,315.0,999.2,299.55,30.0,280.83
20180906-6,6.02,311.0,999.1,300.25,29.0,280.95
20180906-7,7.16,313.0,999.1,300.25,29.0,280.95
20180906-8,8.11,321.0,999.4,300.05,31.0,281.75
20180906-9,7.45,315.0,1000.7,299.05,31.0,280.87
20180906-10,7.01,325.0,1001.5,298.35,33.0,281.16
20180906-11,4.33,319.0,1002.4,296.45,38.0,281.53
20180906-12,1.49,291.0,1003.6,295.05,45.0,282.74
20180906-13,2.43,294.0,1004.3,294.85,44.0,282.22
20180906-14,3.27,305.0,1004.7,294.65,42.0,281.36
20180906-15,3.15,308.0,1005.4,294.95,35.0,278.98
20180906-16,2.17,298.0,1006.0,293.75,40.0,279.83
20180906-17,2.59,342.0,1006.6,292.85,44.0,280.39
20180906-18,2.31,356.0,1007.0,289.85,59.0,281.88
20180906-19,2.28,339.0,1007.3,291.75,50.0,281.24
20180906-20,1.63,357.0,1007.8,289.25,66.0,282.96
20180906-21,1.56,304.0,1008.5,288.25,74.0,283.7
20180906-22,0.83,328.0,1009.1,288.55,72.0,283.58
20180906-23,2.55,309.0,1009.7,293.35,50.0,282.73
20180907-0,3.81,306.0,1009.8,295.65,43.0,282.62
20180907-1,4.36,312.0,1010.1,296.75,37.0,281.41
20180907-2,2.65,298.0,1009.9,298.15,33.0,280.98
20180907-3,3.02,312.0,1009.3,299.55,31.0,281.31
20180907-4,4.2,283.0,1008.4,299.65,31.0,281.4
20180907-5,3.0,272.0,1007.8,301.15,30.0,282.24
20180907-6,4.38,271.0,1007.3,301.45,27.0,280.96
20180907-7,4.42,298.0,1007.0,301.55,29.0,282.09
20180907-8,3.22,310.0,1006.9,300.15,30.0,281.36
20180907-9,4.29,325.0,1007.0,300.95,27.0,280.52
20180907-10,2.75,343.0,1007.3,298.95,32.0,281.24
20180907-11,2.14,345.0,1008.0,295.75,41.0,282.01
20180907-12,2.65,341.0,1009.1,294.85,42.0,281.54
20180907-13,3.24,335.0,1010.0,294.95,37.0,279.79
20180907-14,2.76,327.0,1010.5,294.55,37.0,279.43
20180907-15,2.46,306.0,1011.0,294.45,37.0,279.34
20180907-16,1.92,317.0,1011.5,292.85,44.0,280.39
20180907-17,1.62,265.0,1011.6,291.75,52.0,281.81
20180907-18,1.16,258.0,1011.7,287.85,77.0,283.9
20180907-19,0.65,13.0,1012.2,287.55,76.0,283.42
20180907-20,0.97,332.0,1012.3,286.85,86.0,284.57
20180907-21,1.37,330.0,1012.6,288.05,74.0,283.51
20180907-22,2.8,353.0,1013.4,287.85,70.0,282.49
20180907-23,3.03,358.0,1014.1,291.05,67.0,284.91
20180908-0,2.45,354.0,1014.5,294.55,51.0,284.14
20180908-1,2.19,350.0,1015.0,296.45,42.0,283.0
20180908-2,1.8,314.0,1015.1,298.35,36.0,282.44
20180908-3,3.12,4.0,1014.6,298.95,32.0,281.24
20180908-4,3.44,40.0,1014.2,299.35,31.0,281.13
20180908-5,2.61,14.0,1013.7,300.75,27.0,280.35
20180908-6,1.6,301.0,1013.0,301.75,24.0,279.51
20180908-7,1.71,236.0,1012.3,301.35,24.0,279.16
20180908-8,1.62,291.0,1011.9,301.55,24.0,279.33
20180908-9,1.06,151.0,1011.7,300.65,23.0,277.95
20180908-10,3.08,79.0,1011.7,299.65,28.0,279.92
20180908-11,2.76,154.0,1012.0,298.35,31.0,280.25
20180908-12,3.73,158.0,1012.9,296.95,37.0,281.59
20180908-13,2.14,181.0,1013.4,293.65,52.0,283.59
20180908-14,1.32,206.0,1013.7,290.05,76.0,285.84
20180908-15,3.36,81.0,1014.2,293.95,55.0,284.7
20180908-16,3.38,182.0,1014.4,293.35,60.0,285.44
20180908-17,2.54,177.0,1014.5,292.35,67.0,286.16
20180908-18,3.31,114.0,1015.0,292.55,69.0,286.8
20180908-19,3.31,114.0,1015.1,292.05,72.0,286.96
20180908-20,4.21,103.0,1015.3,291.45,79.0,287.8
20180908-21,3.02,102.0,1015.4,291.05,86.0,288.71
20180908-22,1.76,50.0,1015.9,290.55,88.0,288.57
20180908-23,1.89,49.0,1016.4,291.65,83.0,288.75
20180909-0,2.21,22.0,1016.4,293.25,73.0,288.33
20180909-1,1.17,281.0,1016.8,293.95,69.0,288.14
20180909-2,1.01,119.0,1016.7,296.25,57.0,287.4
20180909-3,1.5,134.0,1016.2,297.45,53.0,287.42
20180909-4,2.11,234.0,1015.6,298.25,47.0,286.33
20180909-5,3.62,162.0,1014.9,299.85,45.0,287.14
20180909-6,2.61,185.0,1014.1,301.25,38.0,285.85
20180909-7,2.7,198.0,1013.6,301.75,34.0,284.63
20180909-8,4.19,200.0,1013.3,301.35,38.0,285.94
20180909-9,2.41,199.0,1013.2,301.35,38.0,285.94
20180909-10,2.64,199.0,1013.0,299.65,41.0,285.55
20180909-11,2.1,179.0,1013.5,296.55,55.0,287.14
20180909-12,3.07,152.0,1014.5,298.35,48.0,286.75
20180909-13,3.2,163.0,1015.1,296.95,54.0,287.24
20180909-14,2.63,132.0,1015.3,297.75,50.0,286.81
20180909-15,3.62,150.0,1015.7,296.25,57.0,287.4
20180909-16,3.65,112.0,1016.2,295.05,66.0,288.51
20180909-17,3.74,114.0,1016.0,293.85,74.0,289.12
20180909-18,2.02,118.0,1016.1,293.45,78.0,289.55
20180909-19,2.78,92.0,1016.2,292.65,79.0,288.97
20180909-20,1.74,88.0,1016.3,291.95,76.0,287.69
20180909-21,2.56,107.0,1016.3,292.15,74.0,287.48
20180909-22,2.28,76.0,1016.7,291.75,76.0,287.5
20180909-23,2.33,66.0,1017.0,292.85,73.0,287.95
20180910-0,2.37,52.0,1017.0,293.95,68.0,287.92
20180910-1,1.93,52.0,1017.1,295.25,64.0,288.23
20180910-2,1.95,101.0,1017.0,296.75,58.0,288.14
20180910-3,0.96,26.0,1016.5,299.25,49.0,287.89
20180910-4,1.83,209.0,1015.7,300.05,46.0,287.66
20180910-5,3.65,145.0,1015.0,301.65,35.0,284.97
20180910-6,4.67,189.0,1014.3,302.05,31.0,283.51
20180910-7,3.44,199.0,1013.6,301.25,33.0,283.74
20180910-8,1.97,210.0,1013.3,300.45,39.0,285.52
20180910-9,1.9,218.0,1013.4,299.45,41.0,285.37
20180910-10,1.04,279.0,1013.3,298.35,51.0,287.67
20180910-11,1.02,292.0,1013.1,295.85,68.0,289.74
20180910-12,1.64,352.0,1013.7,295.45,68.0,289.36
20180910-13,1.58,103.0,1013.9,298.25,50.0,287.27
20180910-14,2.62,111.0,1013.8,298.05,49.0,286.78
20180910-15,3.13,176.0,1013.7,296.95,55.0,287.52
20180910-16,3.11,167.0,1013.7,296.25,59.0,287.93
20180910-17,3.85,151.0,1013.3,296.35,57.0,287.5
20180910-18,3.45,149.0,1012.9,295.45,60.0,287.43
20180910-19,3.01,148.0,1012.9,294.75,64.0,287.75
20180910-20,3.06,148.0,1012.5,294.35,66.0,287.84
20180910-21,4.05,156.0,1012.6,294.15,66.0,287.65
20180910-22,2.35,164.0,1012.6,293.75,68.0,287.73
20180910-23,1.88,173.0,1013.0,293.85,67.0,287.6
20180911-0,1.78,162.0,1013.2,294.65,65.0,287.9
20180911-1,2.48,145.0,1013.5,295.35,63.0,288.08
20180911-2,1.95,121.0,1013.8,295.65,61.0,287.87
20180911-3,2.15,138.0,1013.0,296.55,60.0,288.47
20180911-4,2.09,124.0,1011.9,297.65,53.0,287.61
20180911-5,3.81,190.0,1010.9,299.85,44.0,286.8
20180911-6,5.2,166.0,1010.0,301.15,41.0,286.91
20180911-7,4.92,180.0,1009.3,300.45,43.0,287.0
20180911-8,4.78,179.0,1009.3,300.45,40.0,285.9
20180911-9,4.58,181.0,1009.1,299.85,42.0,286.1
20180911-10,3.54,166.0,1009.3,299.15,45.0,286.5
20180911-11,3.66,334.0,1010.5,292.45,83.0,289.53
20180911-12,1.43,44.0,1010.3,292.45,88.0,290.44
20180911-13,0.89,280.0,1010.9,291.45,98.0,291.13
20180911-14,2.91,9.0,1010.9,291.55,96.0,290.91
20180911-15,2.0,9.0,1010.6,291.15,98.0,290.83
20180911-16,1.03,334.0,1011.0,290.95,99.0,290.79
20180911-17,0.87,350.0,1010.7,290.45,99.0,290.29
20180911-18,1.13,328.0,1010.6,290.05,100.0,290.05
20180911-19,0.68,347.0,1010.2,290.15,100.0,290.15
20180911-20,1.3,331.0,1010.1,289.75,100.0,289.75
20180911-21,1.01,318.0,1010.5,289.05,100.0,289.05
20180911-22,0.99,269.0,1011.4,289.45,100.0,289.45
20180911-23,1.58,346.0,1011.6,290.85,100.0,290.85
20180912-0,1.7,351.0,1011.7,292.05,100.0,292.05
20180912-1,2.01,106.0,1011.6,294.25,85.0,291.67
20180912-2,2.04,173.0,1011.7,296.45,76.0,292.06
20180912-3,2.1,220.0,1011.4,297.15,68.0,290.99
20180912-4,1.38,50.0,1010.7,299.05,60.0,290.84
20180912-5,2.31,139.0,1010.1,300.05,51.0,289.25
20180912-6,3.8,163.0,1009.5,301.05,50.0,289.87
20180912-7,3.81,169.0,1009.0,301.35,48.0,289.52
20180912-8,4.27,200.0,1008.8,300.25,49.0,288.82
20180912-9,3.09,182.0,1008.7,299.85,54.0,289.95
20180912-10,2.05,176.0,1008.6,299.05,59.0,290.58
20180912-11,3.0,181.0,1008.6,297.75,61.0,289.87
